domain,operator,family,criterion,raw_value,normalized_value,unit,sample_count,reference_tier,runtime_protocol,candidate_pool
BMA,Spatial Frequency,gradient,execution_time_per_slice,0.049425438999999995,0.03161230943531155,seconds/slice,38,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
BMA,Spatial Frequency,gradient,steep_slope_width,12.578947368421053,0.9965635738831616,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Spatial Frequency,gradient,curvature_at_peak,0.5121027588624669,0.03516147723969356,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Spatial Frequency,gradient,rrmse_under_additive_noise,0.1859814317392437,0.113423268929914,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Modified Tenengrad,gradient,absolute_peak_localization_error,0.02631578947368421,0.0038610038610038607,slices,38,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
BMA,Modified Tenengrad,gradient,range_around_global_maximum,1.368421052631579,0.19512195121951217,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Modified Tenengrad,gradient,false_maxima_count,0.02631578947368421,0.0,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Modified Tenengrad,gradient,fwhm,3.9210526315789473,0.09020618556701031,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Modified Tenengrad,gradient,noise_level,0.05307982452354093,0.16801641212095078,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Modified Tenengrad,gradient,steep_to_gradual_slope_ratio,2.392428004055693,0.2957278553974451,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Modified Tenengrad,gradient,execution_time_per_slice,0.353477765,0.25208031232967426,seconds/slice,38,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
BMA,Modified Tenengrad,gradient,steep_slope_width,12.578947368421053,0.9965635738831616,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Modified Tenengrad,gradient,curvature_at_peak,0.5651699757229519,0.02667784404222788,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Modified Tenengrad,gradient,rrmse_under_additive_noise,0.10929072362912377,0.06554216258316249,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 2,statistical,absolute_peak_localization_error,0.10526315789473684,0.015444015444015443,slices,38,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
BMA,Absolute Central Moment 2,statistical,range_around_global_maximum,2.0526315789473686,0.8292682926829269,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 2,statistical,false_maxima_count,0.05263157894736842,0.023255813953488372,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 2,statistical,fwhm,7.657894736842105,0.45618556701030927,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 2,statistical,noise_level,0.03670653393989877,0.006458057818888571,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 2,statistical,steep_to_gradual_slope_ratio,1.0287463606438871,0.8644936487173728,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 2,statistical,execution_time_per_slice,0.029329687,0.0170409020450573,seconds/slice,38,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
BMA,Absolute Central Moment 2,statistical,steep_slope_width,12.447368421052632,0.9793814432989691,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 2,statistical,curvature_at_peak,0.23556818621144426,0.14122534265825384,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 2,statistical,rrmse_under_additive_noise,0.7311445487701277,0.4537906201532339,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 4,statistical,absolute_peak_localization_error,0.4473684210526316,0.06563706563706563,slices,38,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
BMA,Absolute Central Moment 4,statistical,range_around_global_maximum,1.9736842105263157,0.7560975609756097,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 4,statistical,false_maxima_count,0.05263157894736842,0.023255813953488372,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 4,statistical,fwhm,7.368421052631579,0.42783505154639173,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 4,statistical,noise_level,0.037645815081454835,0.01572612245632717,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 4,statistical,steep_to_gradual_slope_ratio,0.9057459153916362,1.0,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 4,statistical,execution_time_per_slice,0.096272017,0.06558071096003788,seconds/slice,38,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
BMA,Absolute Central Moment 4,statistical,steep_slope_width,12.394736842105264,0.9725085910652922,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 4,statistical,curvature_at_peak,0.20798367139598192,0.1672755533649804,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Absolute Central Moment 4,statistical,rrmse_under_additive_noise,0.7842212766024738,0.48692856492522635,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Image Power,statistical,absolute_peak_localization_error,0.3157894736842105,0.04633204633204633,slices,38,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
BMA,Image Power,statistical,range_around_global_maximum,2.0789473684210527,0.8536585365853658,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Image Power,statistical,false_maxima_count,0.10526315789473684,0.06976744186046512,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Image Power,statistical,fwhm,8.078947368421053,0.49742268041237114,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Image Power,statistical,noise_level,0.037376699927299306,0.01307071234184781,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Image Power,statistical,steep_to_gradual_slope_ratio,1.8982677935576806,0.40742423083124013,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Image Power,statistical,execution_time_per_slice,0.017511363,0.008471448477257533,seconds/slice,38,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
BMA,Image Power,statistical,steep_slope_width,12.394736842105264,0.9725085910652922,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Image Power,statistical,curvature_at_peak,0.25385978565643486,0.1270728510966323,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Image Power,statistical,rrmse_under_additive_noise,0.8174841940959042,0.5076959476910663,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
TBF,Tenengrad,gradient,absolute_peak_localization_error,0.01098901098901099,0.0007770007770007771,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Tenengrad,gradient,range_around_global_maximum,1.1813186813186813,0.20645161290322583,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Tenengrad,gradient,false_maxima_count,0.005494505494505495,0.0020491803278688526,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Tenengrad,gradient,fwhm,2.730769230769231,0.005819592628516022,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Tenengrad,gradient,noise_level,0.06766441910183837,0.4037165980368422,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Tenengrad,gradient,steep_to_gradual_slope_ratio,2.802245503794162,0.07974267562554267,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Tenengrad,gradient,execution_time_per_slice,0.027969027,0.015621926742541136,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Tenengrad,gradient,steep_slope_width,12.95054945054945,0.994578313253012,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Tenengrad,gradient,curvature_at_peak,0.6414290880929131,0.004190525080330019,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Tenengrad,gradient,rrmse_under_additive_noise,0.4554947590497199,0.22677425567171938,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Brenner Gradient,gradient,absolute_peak_localization_error,0.02197802197802198,0.002331002331002331,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Brenner Gradient,gradient,range_around_global_maximum,1.1593406593406594,0.1806451612903227,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Brenner Gradient,gradient,false_maxima_count,0.054945054945054944,0.020491803278688527,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Brenner Gradient,gradient,fwhm,2.7142857142857144,0.004364694471387026,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Brenner Gradient,gradient,noise_level,0.06922934260275526,0.4140075195983265,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Brenner Gradient,gradient,steep_to_gradual_slope_ratio,2.8808650665541027,0.0732410677272773,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Brenner Gradient,gradient,execution_time_per_slice,0.013352227,0.005227939309575076,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Brenner Gradient,gradient,steep_slope_width,12.741758241758241,0.9716867469879518,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Brenner Gradient,gradient,curvature_at_peak,0.6544187885325566,0.0038659815065390925,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Brenner Gradient,gradient,rrmse_under_additive_noise,1.0062974425157303,0.5122552132369779,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Laplacian,laplacian,absolute_peak_localization_error,5.417582417582418,0.7653457653457654,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Variance of Laplacian,laplacian,range_around_global_maximum,1.6153846153846154,0.7161290322580645,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Laplacian,laplacian,false_maxima_count,1.456043956043956,0.5430327868852459,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Laplacian,laplacian,fwhm,9.571428571428571,0.6096023278370514,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Laplacian,laplacian,noise_level,0.014361831713565164,0.053199307245633425,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Laplacian,laplacian,steep_to_gradual_slope_ratio,0.7811143832205846,0.6961856707140164,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Laplacian,laplacian,execution_time_per_slice,0.014830777,0.006279334287888521,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Variance of Laplacian,laplacian,steep_slope_width,5.648351648351649,0.19397590361445788,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Laplacian,laplacian,curvature_at_peak,0.07990194903051379,0.11909660687128015,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Laplacian,laplacian,rrmse_under_additive_noise,0.6553342443630407,0.33035103432427976,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Sum Modified Laplacian,laplacian,absolute_peak_localization_error,4.961538461538462,0.7008547008547009,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Sum Modified Laplacian,laplacian,range_around_global_maximum,1.8186813186813187,0.9548387096774192,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Sum Modified Laplacian,laplacian,false_maxima_count,1.2857142857142858,0.47950819672131156,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Sum Modified Laplacian,laplacian,fwhm,9.917582417582418,0.6401551891367605,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Sum Modified Laplacian,laplacian,noise_level,0.009801574705218119,0.023211101978339133,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Sum Modified Laplacian,laplacian,steep_to_gradual_slope_ratio,0.7009191286044468,0.793973627490213,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Sum Modified Laplacian,laplacian,execution_time_per_slice,0.032844627,0.019088959549186182,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Sum Modified Laplacian,laplacian,steep_slope_width,6.0,0.23253012048192773,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Sum Modified Laplacian,laplacian,curvature_at_peak,0.08377728086675827,0.11302500129272461,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Sum Modified Laplacian,laplacian,rrmse_under_additive_noise,0.6582544950981335,0.33186459989178735,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Normalized Variance,statistical,absolute_peak_localization_error,0.18681318681318682,0.02564102564102564,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Normalized Variance,statistical,range_around_global_maximum,1.5,0.5806451612903225,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Normalized Variance,statistical,false_maxima_count,0.01098901098901099,0.004098360655737705,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Normalized Variance,statistical,fwhm,6.576923076923077,0.3452958292919495,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Normalized Variance,statistical,noise_level,0.007372791262249758,0.007239445928203178,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Normalized Variance,statistical,steep_to_gradual_slope_ratio,0.7525704704170577,0.7286025307825449,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Normalized Variance,statistical,execution_time_per_slice,0.018807624000000002,0.009107265007391339,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Normalized Variance,statistical,steep_slope_width,12.945054945054945,0.9939759036144579,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Normalized Variance,statistical,curvature_at_peak,0.2141160451402119,0.03682123886771559,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Normalized Variance,statistical,rrmse_under_additive_noise,0.9843782276603638,0.5008944870934299,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Energy of Gradient,gradient,absolute_peak_localization_error,0.01098901098901099,0.0007770007770007771,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Energy of Gradient,gradient,range_around_global_maximum,1.1813186813186813,0.20645161290322583,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Energy of Gradient,gradient,false_maxima_count,0.005494505494505495,0.0020491803278688526,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Energy of Gradient,gradient,fwhm,2.730769230769231,0.005819592628516022,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Energy of Gradient,gradient,noise_level,0.06766441910183837,0.4037165980368422,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Energy of Gradient,gradient,steep_to_gradual_slope_ratio,2.802245503794162,0.07974267562554267,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Energy of Gradient,gradient,execution_time_per_slice,0.030602985,0.017494930844051754,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Energy of Gradient,gradient,steep_slope_width,12.95054945054945,0.994578313253012,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Energy of Gradient,gradient,curvature_at_peak,0.6414290880929131,0.004190525080330019,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Energy of Gradient,gradient,rrmse_under_additive_noise,0.4554947590497199,0.22677425567171938,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Histogram Entropy,entropy,absolute_peak_localization_error,0.4230769230769231,0.059052059052059055,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Histogram Entropy,entropy,range_around_global_maximum,1.2252747252747254,0.25806451612903236,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Histogram Entropy,entropy,false_maxima_count,0.0,0.0,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Histogram Entropy,entropy,fwhm,5.093406593406593,0.21435499515033946,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Histogram Entropy,entropy,noise_level,0.01607343041547784,0.06445476348729742,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Histogram Entropy,entropy,steep_to_gradual_slope_ratio,1.2809201943098445,0.3626948824032388,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Histogram Entropy,entropy,execution_time_per_slice,0.054214248,0.034284869195705774,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Histogram Entropy,entropy,steep_slope_width,12.989010989010989,0.9987951807228915,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Histogram Entropy,entropy,curvature_at_peak,0.34137155291512167,0.018562182214026043,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Histogram Entropy,entropy,rrmse_under_additive_noise,0.87679857979715,0.44513596991761667,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,GLCM Contrast,texture,absolute_peak_localization_error,7.043956043956044,0.9953379953379954,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,GLCM Contrast,texture,range_around_global_maximum,1.5164835164835164,0.5999999999999999,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,GLCM Contrast,texture,false_maxima_count,1.6593406593406594,0.6188524590163935,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,GLCM Contrast,texture,fwhm,13.994505494505495,1.0,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,GLCM Contrast,texture,noise_level,0.09055135607994101,0.5542208706650524,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,GLCM Contrast,texture,steep_to_gradual_slope_ratio,0.5762680545446738,1.0,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,GLCM Contrast,texture,execution_time_per_slice,1.412274859,1.0,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,GLCM Contrast,texture,steep_slope_width,4.065934065934066,0.02048192771084335,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,GLCM Contrast,texture,curvature_at_peak,0.036073376434801296,0.2785711801439798,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,GLCM Contrast,texture,rrmse_under_additive_noise,0.017959906882085184,0.0,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Gradient,gradient,absolute_peak_localization_error,0.04945054945054945,0.006216006216006216,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Variance of Gradient,gradient,range_around_global_maximum,1.1703296703296704,0.19354838709677427,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Gradient,gradient,false_maxima_count,0.01098901098901099,0.004098360655737705,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Gradient,gradient,fwhm,2.6648351648351647,0.0,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Gradient,gradient,noise_level,0.07295715717560892,0.43852159159131426,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Gradient,gradient,steep_to_gradual_slope_ratio,2.9843945692123106,0.06520202720385145,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Gradient,gradient,execution_time_per_slice,0.035493064,0.02097225964872933,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Variance of Gradient,gradient,steep_slope_width,12.923076923076923,0.991566265060241,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Gradient,gradient,curvature_at_peak,0.6671198110825897,0.003560870848547751,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Variance of Gradient,gradient,rrmse_under_additive_noise,0.31451568773574823,0.15370482176461842,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier Transform Sharpness Index,frequency,absolute_peak_localization_error,0.02197802197802198,0.002331002331002331,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Fourier Transform Sharpness Index,frequency,range_around_global_maximum,1.2747252747252746,0.3161290322580644,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier Transform Sharpness Index,frequency,false_maxima_count,0.0,0.0,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier Transform Sharpness Index,frequency,fwhm,3.681318681318681,0.08971871968962172,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier Transform Sharpness Index,frequency,noise_level,0.029576518975127496,0.15325094114308338,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier Transform Sharpness Index,frequency,steep_to_gradual_slope_ratio,1.5575253453478881,0.27013510174212185,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier Transform Sharpness Index,frequency,execution_time_per_slice,0.196044564,0.13514022208536733,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Fourier Transform Sharpness Index,frequency,steep_slope_width,13.0,1.0,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier Transform Sharpness Index,frequency,curvature_at_peak,0.4169206708397541,0.012995109021124348,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier Transform Sharpness Index,frequency,rrmse_under_additive_noise,0.32486610526331006,0.1590694417922021,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier High Frequency Energy Ratio,frequency,absolute_peak_localization_error,5.0054945054945055,0.7070707070707071,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Fourier High Frequency Energy Ratio,frequency,range_around_global_maximum,1.2032967032967032,0.23225806451612896,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier High Frequency Energy Ratio,frequency,false_maxima_count,2.681318681318681,1.0,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier High Frequency Energy Ratio,frequency,fwhm,9.934065934065934,0.6416100872938895,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier High Frequency Energy Ratio,frequency,noise_level,0.1583402544353095,1.0,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier High Frequency Energy Ratio,frequency,steep_to_gradual_slope_ratio,1.3462084207542406,0.3374182190526628,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier High Frequency Energy Ratio,frequency,execution_time_per_slice,0.210582471,0.1454781088088382,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Fourier High Frequency Energy Ratio,frequency,steep_slope_width,3.879120879120879,0.0,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier High Frequency Energy Ratio,frequency,curvature_at_peak,0.3359340933346045,0.019059452971478392,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Fourier High Frequency Energy Ratio,frequency,rrmse_under_additive_noise,0.6137744586612771,0.3088106029238969,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Roberts Focus Measure,gradient,absolute_peak_localization_error,3.9945054945054945,0.5641025641025641,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Roberts Focus Measure,gradient,range_around_global_maximum,1.8571428571428572,1.0,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Roberts Focus Measure,gradient,false_maxima_count,1.2032967032967032,0.4487704918032787,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Roberts Focus Measure,gradient,fwhm,9.928571428571429,0.6411251212415131,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Roberts Focus Measure,gradient,noise_level,0.009294560276710016,0.019876980079562196,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Roberts Focus Measure,gradient,steep_to_gradual_slope_ratio,0.6946170637579734,0.8026151199617345,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Roberts Focus Measure,gradient,execution_time_per_slice,0.031928749,0.0184376798968594,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Roberts Focus Measure,gradient,steep_slope_width,6.906593406593407,0.3319277108433735,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Roberts Focus Measure,gradient,curvature_at_peak,0.09920751835276795,0.09355436911277445,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Roberts Focus Measure,gradient,rrmse_under_additive_noise,0.672059911716087,0.3390199454882906,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W1,wavelet,absolute_peak_localization_error,7.071428571428571,0.9992229992229992,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Wavelet W1,wavelet,range_around_global_maximum,1.2912087912087913,0.335483870967742,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W1,wavelet,false_maxima_count,1.5,0.5594262295081968,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W1,wavelet,fwhm,6.049450549450549,0.2987390882638215,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W1,wavelet,noise_level,0.012364839612699142,0.04006710681738553,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W1,wavelet,steep_to_gradual_slope_ratio,1.1279090540634795,0.4333992341214032,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W1,wavelet,execution_time_per_slice,0.137234059,0.09332014861536105,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Wavelet W1,wavelet,steep_slope_width,7.170329670329671,0.36084337349397594,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W1,wavelet,curvature_at_peak,0.010367116456734696,0.999466843981808,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W1,wavelet,rrmse_under_additive_noise,0.7700602003516749,0.38981348205080046,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W2,wavelet,absolute_peak_localization_error,7.071428571428571,0.9992229992229992,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Wavelet W2,wavelet,range_around_global_maximum,1.2912087912087913,0.335483870967742,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W2,wavelet,false_maxima_count,1.5,0.5594262295081968,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W2,wavelet,fwhm,6.049450549450549,0.2987390882638215,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W2,wavelet,noise_level,0.012364839612699142,0.04006710681738553,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W2,wavelet,steep_to_gradual_slope_ratio,1.1279090540634795,0.4333992341214032,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W2,wavelet,execution_time_per_slice,0.154766537,0.10578747087473069,seconds/slice,182,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBF,Wavelet W2,wavelet,steep_slope_width,7.170329670329671,0.36084337349397594,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W2,wavelet,curvature_at_peak,0.010367116456734696,0.999466843981808,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W2,wavelet,rrmse_under_additive_noise,0.7700602003516749,0.38981348205080046,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W3,wavelet,absolute_peak_localization_error,7.071428571428571,0.9992229992229992,slices,182,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBF,Wavelet W3,wavelet,range_around_global_maximum,1.2912087912087913,0.335483870967742,slices,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W3,wavelet,false_maxima_count,1.5,0.5594262295081968,dimensionless,182,not_reference_dependent,not_applicable,frozen_32
TBF,Wavelet W3,wavelet,fwhm,6.049450549450549,0.2987390882638215,slices,182,not_reference_dependent,not_applicable,frozen_32
