domain,stack_index,stack_id,slice_count,submitted_peak,corrected_peak,absolute_peak_shift,submitted_constant,corrected_constant
WBC,557,WBC_00557,10,7,7,0,False,False
WBC,558,WBC_00558,10,9,9,0,False,False
WBC,559,WBC_00559,10,6,6,0,False,False
WBC,560,WBC_00560,10,6,6,0,False,False
WBC,561,WBC_00561,10,7,7,0,False,False
WBC,562,WBC_00562,10,6,6,0,False,False
WBC,563,WBC_00563,10,5,5,0,False,False
WBC,564,WBC_00564,10,8,8,0,False,False
WBC,565,WBC_00565,10,6,6,0,False,False
WBC,566,WBC_00566,10,7,7,0,False,False
WBC,567,WBC_00567,10,7,7,0,False,False
WBC,568,WBC_00568,10,7,7,0,False,False
WBC,569,WBC_00569,10,6,6,0,False,False
WBC,570,WBC_00570,10,7,7,0,False,False
WBC,571,WBC_00571,10,8,8,0,False,False
WBC,572,WBC_00572,10,6,6,0,False,False
WBC,573,WBC_00573,10,7,7,0,False,False
WBC,574,WBC_00574,10,5,5,0,False,False
WBC,575,WBC_00575,10,7,7,0,False,False
WBC,576,WBC_00576,10,7,7,0,False,False
WBC,577,WBC_00577,10,6,6,0,False,False
WBC,578,WBC_00578,10,7,7,0,False,False
WBC,579,WBC_00579,10,8,8,0,False,False
WBC,580,WBC_00580,10,7,7,0,False,False
WBC,581,WBC_00581,10,6,6,0,False,False
WBC,582,WBC_00582,10,7,7,0,False,False
WBC,583,WBC_00583,10,6,6,0,False,False
WBC,584,WBC_00584,10,9,9,0,False,False
WBC,585,WBC_00585,10,6,6,0,False,False
WBC,586,WBC_00586,10,6,6,0,False,False
WBC,587,WBC_00587,10,8,8,0,False,False
WBC,588,WBC_00588,10,6,6,0,False,False
WBC,589,WBC_00589,10,5,5,0,False,False
WBC,590,WBC_00590,10,6,6,0,False,False
WBC,591,WBC_00591,10,8,8,0,False,False
WBC,592,WBC_00592,10,6,6,0,False,False
WBC,593,WBC_00593,10,5,5,0,False,False
WBC,594,WBC_00594,10,7,7,0,False,False
WBC,595,WBC_00595,10,6,6,0,False,False
WBC,596,WBC_00596,10,7,7,0,False,False
WBC,597,WBC_00597,10,8,8,0,False,False
WBC,598,WBC_00598,10,0,0,0,False,False
WBC,599,WBC_00599,10,7,7,0,False,False
WBC,600,WBC_00600,10,8,8,0,False,False
WBC,601,WBC_00601,10,7,7,0,False,False
WBC,602,WBC_00602,10,8,8,0,False,False
WBC,603,WBC_00603,10,6,6,0,False,False
WBC,604,WBC_00604,10,6,6,0,False,False
WBC,605,WBC_00605,10,7,7,0,False,False
WBC,606,WBC_00606,10,6,6,0,False,False
WBC,607,WBC_00607,10,7,7,0,False,False
WBC,608,WBC_00608,10,6,6,0,False,False
WBC,609,WBC_00609,10,6,6,0,False,False
WBC,610,WBC_00610,10,7,7,0,False,False
WBC,611,WBC_00611,10,5,5,0,False,False
WBC,612,WBC_00612,10,6,6,0,False,False
WBC,613,WBC_00613,10,6,6,0,False,False
WBC,614,WBC_00614,10,6,6,0,False,False
WBC,615,WBC_00615,10,6,6,0,False,False
WBC,616,WBC_00616,10,6,6,0,False,False
WBC,617,WBC_00617,10,6,6,0,False,False
WBC,618,WBC_00618,10,7,7,0,False,False
WBC,619,WBC_00619,10,7,7,0,False,False
WBC,620,WBC_00620,10,9,9,0,False,False
WBC,621,WBC_00621,10,7,7,0,False,False
WBC,622,WBC_00622,10,9,9,0,False,False
WBC,623,WBC_00623,10,7,7,0,False,False
WBC,624,WBC_00624,10,7,7,0,False,False
WBC,625,WBC_00625,10,7,7,0,False,False
WBC,626,WBC_00626,10,6,6,0,False,False
WBC,627,WBC_00627,10,8,8,0,False,False
WBC,628,WBC_00628,10,6,6,0,False,False
WBC,629,WBC_00629,10,7,7,0,False,False
WBC,630,WBC_00630,10,6,6,0,False,False
WBC,631,WBC_00631,10,6,6,0,False,False
WBC,632,WBC_00632,10,7,7,0,False,False
WBC,633,WBC_00633,10,8,8,0,False,False
WBC,634,WBC_00634,10,6,6,0,False,False
WBC,635,WBC_00635,10,6,6,0,False,False
WBC,636,WBC_00636,10,7,7,0,False,False
WBC,637,WBC_00637,10,6,6,0,False,False
WBC,638,WBC_00638,10,8,8,0,False,False
WBC,639,WBC_00639,10,6,6,0,False,False
WBC,640,WBC_00640,10,7,7,0,False,False
WBC,641,WBC_00641,10,7,7,0,False,False
WBC,642,WBC_00642,10,8,8,0,False,False
WBC,643,WBC_00643,10,6,6,0,False,False
WBC,644,WBC_00644,10,7,7,0,False,False
WBC,645,WBC_00645,10,6,6,0,False,False
WBC,646,WBC_00646,10,6,6,0,False,False
WBC,647,WBC_00647,10,7,7,0,False,False
WBC,648,WBC_00648,10,1,1,0,False,False
WBC,649,WBC_00649,10,7,7,0,False,False
WBC,650,WBC_00650,10,7,7,0,False,False
WBC,651,WBC_00651,10,6,6,0,False,False
WBC,652,WBC_00652,10,8,8,0,False,False
WBC,653,WBC_00653,10,6,6,0,False,False
WBC,654,WBC_00654,10,6,6,0,False,False
WBC,655,WBC_00655,10,6,6,0,False,False
WBC,656,WBC_00656,10,7,7,0,False,False
WBC,657,WBC_00657,10,3,3,0,False,False
WBC,658,WBC_00658,10,7,7,0,False,False
WBC,659,WBC_00659,10,7,7,0,False,False
WBC,660,WBC_00660,10,6,6,0,False,False
WBC,661,WBC_00661,10,9,9,0,False,False
WBC,662,WBC_00662,10,7,7,0,False,False
WBC,663,WBC_00663,10,8,8,0,False,False
WBC,664,WBC_00664,10,6,6,0,False,False
WBC,665,WBC_00665,10,7,7,0,False,False
WBC,666,WBC_00666,10,7,7,0,False,False
WBC,667,WBC_00667,10,7,7,0,False,False
WBC,668,WBC_00668,10,6,6,0,False,False
WBC,669,WBC_00669,10,7,7,0,False,False
WBC,670,WBC_00670,10,9,9,0,False,False
WBC,671,WBC_00671,10,8,8,0,False,False
WBC,672,WBC_00672,10,7,7,0,False,False
WBC,673,WBC_00673,10,7,7,0,False,False
WBC,674,WBC_00674,10,7,7,0,False,False
WBC,675,WBC_00675,10,7,7,0,False,False
WBC,676,WBC_00676,10,6,6,0,False,False
WBC,677,WBC_00677,10,6,6,0,False,False
WBC,678,WBC_00678,10,7,7,0,False,False
WBC,679,WBC_00679,10,7,7,0,False,False
WBC,680,WBC_00680,10,6,6,0,False,False
WBC,681,WBC_00681,10,7,7,0,False,False
WBC,682,WBC_00682,10,7,7,0,False,False
WBC,683,WBC_00683,10,6,6,0,False,False
WBC,684,WBC_00684,10,6,6,0,False,False
WBC,685,WBC_00685,10,7,7,0,False,False
WBC,686,WBC_00686,10,6,6,0,False,False
WBC,687,WBC_00687,10,7,7,0,False,False
WBC,688,WBC_00688,10,8,8,0,False,False
WBC,689,WBC_00689,10,9,9,0,False,False
WBC,690,WBC_00690,10,7,7,0,False,False
WBC,691,WBC_00691,10,3,3,0,False,False
WBC,692,WBC_00692,10,3,3,0,False,False
WBC,693,WBC_00693,10,6,6,0,False,False
WBC,694,WBC_00694,10,1,1,0,False,False
WBC,695,WBC_00695,10,6,6,0,False,False
WBC,696,WBC_00696,10,9,9,0,False,False
WBC,697,WBC_00697,10,7,7,0,False,False
WBC,698,WBC_00698,10,6,6,0,False,False
WBC,699,WBC_00699,10,8,8,0,False,False
WBC,700,WBC_00700,10,8,8,0,False,False
WBC,701,WBC_00701,10,9,9,0,False,False
WBC,702,WBC_00702,10,6,6,0,False,False
WBC,703,WBC_00703,10,6,6,0,False,False
WBC,704,WBC_00704,10,9,9,0,False,False
WBC,705,WBC_00705,10,9,9,0,False,False
WBC,706,WBC_00706,10,9,9,0,False,False
WBC,707,WBC_00707,10,9,9,0,False,False
WBC,708,WBC_00708,10,9,9,0,False,False
WBC,709,WBC_00709,10,9,9,0,False,False
WBC,710,WBC_00710,10,7,7,0,False,False
WBC,711,WBC_00711,10,9,9,0,False,False
WBC,712,WBC_00712,10,7,7,0,False,False
WBC,713,WBC_00713,10,7,7,0,False,False
WBC,714,WBC_00714,10,8,8,0,False,False
WBC,715,WBC_00715,10,7,7,0,False,False
WBC,716,WBC_00716,10,8,8,0,False,False
WBC,717,WBC_00717,10,9,9,0,False,False
WBC,718,WBC_00718,10,7,7,0,False,False
WBC,719,WBC_00719,10,7,7,0,False,False
WBC,720,WBC_00720,10,9,9,0,False,False
WBC,721,WBC_00721,10,7,7,0,False,False
WBC,722,WBC_00722,10,8,8,0,False,False
WBC,723,WBC_00723,10,6,6,0,False,False
WBC,724,WBC_00724,10,8,8,0,False,False
WBC,725,WBC_00725,10,8,8,0,False,False
WBC,726,WBC_00726,10,9,9,0,False,False
WBC,727,WBC_00727,10,9,9,0,False,False
WBC,728,WBC_00728,10,9,9,0,False,False
WBC,729,WBC_00729,10,8,8,0,False,False
WBC,730,WBC_00730,10,7,7,0,False,False
WBC,731,WBC_00731,10,9,9,0,False,False
WBC,732,WBC_00732,10,9,9,0,False,False
WBC,733,WBC_00733,10,7,7,0,False,False
WBC,734,WBC_00734,10,6,6,0,False,False
WBC,735,WBC_00735,10,6,6,0,False,False
WBC,736,WBC_00736,10,6,6,0,False,False
WBC,737,WBC_00737,10,9,9,0,False,False
WBC,738,WBC_00738,10,9,9,0,False,False
WBC,739,WBC_00739,10,9,9,0,False,False
WBC,740,WBC_00740,10,8,8,0,False,False
WBC,741,WBC_00741,10,6,6,0,False,False
WBC,742,WBC_00742,10,9,9,0,False,False
WBC,743,WBC_00743,10,9,9,0,False,False
WBC,744,WBC_00744,10,5,5,0,False,False
WBC,745,WBC_00745,10,9,9,0,False,False
WBC,746,WBC_00746,10,9,9,0,False,False
WBC,747,WBC_00747,10,9,9,0,False,False
WBC,748,WBC_00748,10,6,6,0,False,False
WBC,749,WBC_00749,10,9,9,0,False,False
WBC,750,WBC_00750,10,6,6,0,False,False
WBC,751,WBC_00751,10,6,6,0,False,False
WBC,752,WBC_00752,10,6,6,0,False,False
WBC,753,WBC_00753,10,6,6,0,False,False
WBC,754,WBC_00754,10,7,7,0,False,False
WBC,755,WBC_00755,10,8,8,0,False,False
WBC,756,WBC_00756,10,7,7,0,False,False
WBC,757,WBC_00757,10,7,7,0,False,False
WBC,758,WBC_00758,10,9,9,0,False,False
WBC,759,WBC_00759,10,7,7,0,False,False
WBC,760,WBC_00760,10,6,6,0,False,False
WBC,761,WBC_00761,10,9,9,0,False,False
WBC,762,WBC_00762,10,9,9,0,False,False
WBC,763,WBC_00763,10,8,8,0,False,False
WBC,764,WBC_00764,10,5,5,0,False,False
WBC,765,WBC_00765,10,7,7,0,False,False
WBC,766,WBC_00766,10,7,7,0,False,False
WBC,767,WBC_00767,10,1,1,0,False,False
WBC,768,WBC_00768,10,8,8,0,False,False
WBC,769,WBC_00769,10,7,7,0,False,False
WBC,770,WBC_00770,10,6,6,0,False,False
WBC,771,WBC_00771,10,9,9,0,False,False
WBC,772,WBC_00772,10,7,7,0,False,False
WBC,773,WBC_00773,10,7,7,0,False,False
WBC,774,WBC_00774,10,1,1,0,False,False
WBC,775,WBC_00775,10,9,9,0,False,False
WBC,776,WBC_00776,10,7,7,0,False,False
WBC,777,WBC_00777,10,8,8,0,False,False
WBC,778,WBC_00778,10,8,8,0,False,False
WBC,779,WBC_00779,10,6,6,0,False,False
WBC,780,WBC_00780,10,7,7,0,False,False
WBC,781,WBC_00781,10,7,7,0,False,False
WBC,782,WBC_00782,10,5,5,0,False,False
WBC,783,WBC_00783,10,6,6,0,False,False
WBC,784,WBC_00784,10,5,5,0,False,False
WBC,785,WBC_00785,10,7,7,0,False,False
WBC,786,WBC_00786,10,7,7,0,False,False
WBC,787,WBC_00787,10,7,7,0,False,False
WBC,788,WBC_00788,10,6,6,0,False,False
WBC,789,WBC_00789,10,7,7,0,False,False
WBC,790,WBC_00790,10,8,8,0,False,False
WBC,791,WBC_00791,10,7,7,0,False,False
WBC,792,WBC_00792,10,7,7,0,False,False
WBC,793,WBC_00793,10,7,7,0,False,False
WBC,794,WBC_00794,10,6,6,0,False,False
WBC,795,WBC_00795,10,7,7,0,False,False
WBC,796,WBC_00796,10,7,7,0,False,False
WBC,797,WBC_00797,10,0,0,0,False,False
WBC,798,WBC_00798,10,9,9,0,False,False
WBC,799,WBC_00799,10,6,6,0,False,False
WBC,800,WBC_00800,10,7,7,0,False,False
WBC,801,WBC_00801,10,7,7,0,False,False
WBC,802,WBC_00802,10,7,7,0,False,False
WBC,803,WBC_00803,10,6,6,0,False,False
WBC,804,WBC_00804,10,3,3,0,False,False
WBC,805,WBC_00805,10,6,6,0,False,False
WBC,806,WBC_00806,10,7,7,0,False,False
WBC,807,WBC_00807,10,8,8,0,False,False
WBC,808,WBC_00808,10,9,9,0,False,False
WBC,809,WBC_00809,10,7,7,0,False,False
WBC,810,WBC_00810,10,7,7,0,False,False
WBC,811,WBC_00811,10,6,6,0,False,False
WBC,812,WBC_00812,10,8,8,0,False,False
WBC,813,WBC_00813,10,6,6,0,False,False
WBC,814,WBC_00814,10,7,7,0,False,False
WBC,815,WBC_00815,10,7,7,0,False,False
WBC,816,WBC_00816,10,8,8,0,False,False
WBC,817,WBC_00817,10,7,7,0,False,False
WBC,818,WBC_00818,10,9,9,0,False,False
WBC,819,WBC_00819,10,6,6,0,False,False
WBC,820,WBC_00820,10,7,7,0,False,False
WBC,821,WBC_00821,10,9,9,0,False,False
WBC,822,WBC_00822,10,6,6,0,False,False
WBC,823,WBC_00823,10,7,7,0,False,False
WBC,824,WBC_00824,10,6,6,0,False,False
WBC,825,WBC_00825,10,6,6,0,False,False
WBC,826,WBC_00826,10,8,8,0,False,False
WBC,827,WBC_00827,10,7,7,0,False,False
WBC,828,WBC_00828,10,7,7,0,False,False
WBC,829,WBC_00829,10,9,9,0,False,False
WBC,830,WBC_00830,10,8,8,0,False,False
WBC,831,WBC_00831,10,7,7,0,False,False
WBC,832,WBC_00832,10,7,7,0,False,False
WBC,833,WBC_00833,10,6,6,0,False,False
WBC,834,WBC_00834,10,7,7,0,False,False
WBC,835,WBC_00835,10,6,6,0,False,False
WBC,836,WBC_00836,10,7,7,0,False,False
WBC,837,WBC_00837,10,6,6,0,False,False
WBC,838,WBC_00838,10,8,8,0,False,False
WBC,839,WBC_00839,10,6,6,0,False,False
WBC,840,WBC_00840,10,7,7,0,False,False
WBC,841,WBC_00841,10,6,6,0,False,False
WBC,842,WBC_00842,10,7,7,0,False,False
WBC,843,WBC_00843,10,7,7,0,False,False
WBC,844,WBC_00844,10,8,8,0,False,False
WBC,845,WBC_00845,10,6,6,0,False,False
WBC,846,WBC_00846,10,7,7,0,False,False
WBC,847,WBC_00847,10,7,7,0,False,False
WBC,848,WBC_00848,10,6,6,0,False,False
WBC,849,WBC_00849,10,6,6,0,False,False
WBC,850,WBC_00850,10,5,5,0,False,False
WBC,851,WBC_00851,10,6,6,0,False,False
WBC,852,WBC_00852,10,6,6,0,False,False
WBC,853,WBC_00853,10,6,6,0,False,False
WBC,854,WBC_00854,10,5,5,0,False,False
WBC,855,WBC_00855,10,5,5,0,False,False
WBC,856,WBC_00856,10,6,6,0,False,False
WBC,857,WBC_00857,10,6,6,0,False,False
WBC,858,WBC_00858,10,6,6,0,False,False
WBC,859,WBC_00859,10,7,7,0,False,False
WBC,860,WBC_00860,10,7,7,0,False,False
WBC,861,WBC_00861,10,6,6,0,False,False
WBC,862,WBC_00862,10,9,9,0,False,False
WBC,863,WBC_00863,10,8,8,0,False,False
WBC,864,WBC_00864,10,7,7,0,False,False
WBC,865,WBC_00865,10,7,7,0,False,False
WBC,866,WBC_00866,10,8,8,0,False,False
WBC,867,WBC_00867,10,7,7,0,False,False
WBC,868,WBC_00868,10,7,7,0,False,False
WBC,869,WBC_00869,10,9,9,0,False,False
WBC,870,WBC_00870,10,1,1,0,False,False
WBC,871,WBC_00871,10,0,0,0,False,False
WBC,872,WBC_00872,10,6,6,0,False,False
WBC,873,WBC_00873,10,8,8,0,False,False
WBC,874,WBC_00874,10,7,7,0,False,False
WBC,875,WBC_00875,10,1,1,0,False,False
WBC,876,WBC_00876,10,6,6,0,False,False
WBC,877,WBC_00877,10,6,6,0,False,False
WBC,878,WBC_00878,10,6,6,0,False,False
WBC,879,WBC_00879,10,7,7,0,False,False
WBC,880,WBC_00880,10,5,5,0,False,False
WBC,881,WBC_00881,10,7,7,0,False,False
WBC,882,WBC_00882,10,7,7,0,False,False
WBC,883,WBC_00883,10,6,6,0,False,False
WBC,884,WBC_00884,10,6,6,0,False,False
WBC,885,WBC_00885,10,6,6,0,False,False
WBC,886,WBC_00886,10,7,7,0,False,False
WBC,887,WBC_00887,10,6,6,0,False,False
WBC,888,WBC_00888,10,6,6,0,False,False
WBC,889,WBC_00889,10,9,9,0,False,False
WBC,890,WBC_00890,10,7,7,0,False,False
WBC,891,WBC_00891,10,6,6,0,False,False
WBC,892,WBC_00892,10,6,6,0,False,False
WBC,893,WBC_00893,10,8,8,0,False,False
WBC,894,WBC_00894,10,7,7,0,False,False
WBC,895,WBC_00895,10,7,7,0,False,False
WBC,896,WBC_00896,10,8,8,0,False,False
WBC,897,WBC_00897,10,8,8,0,False,False
WBC,898,WBC_00898,10,7,7,0,False,False
WBC,899,WBC_00899,10,6,6,0,False,False
WBC,900,WBC_00900,10,8,8,0,False,False
WBC,901,WBC_00901,10,7,7,0,False,False
WBC,902,WBC_00902,10,7,7,0,False,False
WBC,903,WBC_00903,10,1,1,0,False,False
WBC,904,WBC_00904,10,6,6,0,False,False
WBC,905,WBC_00905,10,6,6,0,False,False
WBC,906,WBC_00906,10,7,7,0,False,False
WBC,907,WBC_00907,10,9,9,0,False,False
WBC,908,WBC_00908,10,7,7,0,False,False
WBC,909,WBC_00909,10,8,8,0,False,False
WBC,910,WBC_00910,10,7,7,0,False,False
WBC,911,WBC_00911,10,7,7,0,False,False
WBC,912,WBC_00912,10,8,8,0,False,False
WBC,913,WBC_00913,10,7,7,0,False,False
WBC,914,WBC_00914,10,7,7,0,False,False
WBC,915,WBC_00915,10,7,7,0,False,False
WBC,916,WBC_00916,10,7,7,0,False,False
WBC,917,WBC_00917,10,8,8,0,False,False
WBC,918,WBC_00918,10,6,6,0,False,False
WBC,919,WBC_00919,10,6,6,0,False,False
WBC,920,WBC_00920,10,7,7,0,False,False
WBC,921,WBC_00921,10,6,6,0,False,False
WBC,922,WBC_00922,10,6,6,0,False,False
WBC,923,WBC_00923,10,8,8,0,False,False
WBC,924,WBC_00924,10,7,7,0,False,False
WBC,925,WBC_00925,10,7,7,0,False,False
WBC,926,WBC_00926,10,8,8,0,False,False
WBC,927,WBC_00927,10,6,6,0,False,False
WBC,928,WBC_00928,10,9,9,0,False,False
WBC,929,WBC_00929,10,7,7,0,False,False
WBC,930,WBC_00930,10,7,7,0,False,False
WBC,931,WBC_00931,10,7,7,0,False,False
WBC,932,WBC_00932,10,7,7,0,False,False
WBC,933,WBC_00933,10,8,8,0,False,False
WBC,934,WBC_00934,10,7,7,0,False,False
WBC,935,WBC_00935,10,7,7,0,False,False
WBC,936,WBC_00936,10,7,7,0,False,False
WBC,937,WBC_00937,10,8,8,0,False,False
WBC,938,WBC_00938,10,8,8,0,False,False
WBC,939,WBC_00939,10,7,7,0,False,False
WBC,940,WBC_00940,10,9,9,0,False,False
WBC,941,WBC_00941,10,6,6,0,False,False
WBC,942,WBC_00942,10,7,7,0,False,False
WBC,943,WBC_00943,10,7,7,0,False,False
WBC,944,WBC_00944,10,6,6,0,False,False
WBC,945,WBC_00945,10,8,8,0,False,False
WBC,946,WBC_00946,10,7,7,0,False,False
WBC,947,WBC_00947,10,7,7,0,False,False
WBC,948,WBC_00948,10,6,6,0,False,False
WBC,949,WBC_00949,10,7,7,0,False,False
WBC,950,WBC_00950,10,7,7,0,False,False
WBC,951,WBC_00951,10,8,8,0,False,False
WBC,952,WBC_00952,10,7,7,0,False,False
WBC,953,WBC_00953,10,7,7,0,False,False
WBC,954,WBC_00954,10,7,7,0,False,False
WBC,955,WBC_00955,10,7,7,0,False,False
WBC,956,WBC_00956,10,8,8,0,False,False
WBC,957,WBC_00957,10,7,7,0,False,False
WBC,958,WBC_00958,10,8,8,0,False,False
WBC,959,WBC_00959,10,7,7,0,False,False
WBC,960,WBC_00960,10,7,7,0,False,False
WBC,961,WBC_00961,10,7,7,0,False,False
WBC,962,WBC_00962,10,8,8,0,False,False
WBC,963,WBC_00963,10,7,7,0,False,False
WBC,964,WBC_00964,10,7,7,0,False,False
WBC,965,WBC_00965,10,7,7,0,False,False
WBC,966,WBC_00966,10,7,7,0,False,False
WBC,967,WBC_00967,10,7,7,0,False,False
WBC,968,WBC_00968,10,6,6,0,False,False
WBC,969,WBC_00969,10,7,7,0,False,False
WBC,970,WBC_00970,10,8,8,0,False,False
WBC,971,WBC_00971,10,7,7,0,False,False
WBC,972,WBC_00972,10,8,8,0,False,False
WBC,973,WBC_00973,10,8,8,0,False,False
WBC,974,WBC_00974,10,7,7,0,False,False
WBC,975,WBC_00975,10,7,7,0,False,False
WBC,976,WBC_00976,10,7,7,0,False,False
WBC,977,WBC_00977,10,9,9,0,False,False
WBC,978,WBC_00978,10,7,7,0,False,False
WBC,979,WBC_00979,10,6,6,0,False,False
WBC,980,WBC_00980,10,7,7,0,False,False
WBC,981,WBC_00981,10,8,8,0,False,False
WBC,982,WBC_00982,10,8,8,0,False,False
WBC,983,WBC_00983,10,6,6,0,False,False
WBC,984,WBC_00984,10,6,6,0,False,False
WBC,985,WBC_00985,10,7,7,0,False,False
WBC,986,WBC_00986,10,6,6,0,False,False
WBC,987,WBC_00987,10,8,8,0,False,False
WBC,988,WBC_00988,10,6,6,0,False,False
WBC,989,WBC_00989,10,8,8,0,False,False
WBC,990,WBC_00990,10,8,8,0,False,False
WBC,991,WBC_00991,10,7,7,0,False,False
WBC,992,WBC_00992,10,7,7,0,False,False
WBC,993,WBC_00993,10,7,7,0,False,False
WBC,994,WBC_00994,10,8,8,0,False,False
WBC,995,WBC_00995,10,6,6,0,False,False
WBC,996,WBC_00996,10,6,6,0,False,False
WBC,997,WBC_00997,10,8,8,0,False,False
WBC,998,WBC_00998,10,7,7,0,False,False
WBC,999,WBC_00999,10,7,7,0,False,False
WBC,1000,WBC_01000,10,8,8,0,False,False
WBC,1001,WBC_01001,10,7,7,0,False,False
WBC,1002,WBC_01002,10,6,6,0,False,False
WBC,1003,WBC_01003,10,7,7,0,False,False
WBC,1004,WBC_01004,10,8,8,0,False,False
WBC,1005,WBC_01005,10,8,8,0,False,False
WBC,1006,WBC_01006,10,7,7,0,False,False
WBC,1007,WBC_01007,10,8,8,0,False,False
WBC,1008,WBC_01008,10,8,8,0,False,False
WBC,1009,WBC_01009,10,7,7,0,False,False
WBC,1010,WBC_01010,10,8,8,0,False,False
WBC,1011,WBC_01011,10,6,6,0,False,False
WBC,1012,WBC_01012,10,6,6,0,False,False
WBC,1013,WBC_01013,10,6,6,0,False,False
WBC,1014,WBC_01014,10,6,6,0,False,False
WBC,1015,WBC_01015,10,7,7,0,False,False
WBC,1016,WBC_01016,10,7,7,0,False,False
WBC,1017,WBC_01017,10,8,8,0,False,False
WBC,1018,WBC_01018,10,7,7,0,False,False
WBC,1019,WBC_01019,10,7,7,0,False,False
WBC,1020,WBC_01020,10,6,6,0,False,False
WBC,1021,WBC_01021,10,8,8,0,False,False
WBC,1022,WBC_01022,10,8,8,0,False,False
WBC,1023,WBC_01023,10,6,6,0,False,False
WBC,1024,WBC_01024,10,8,8,0,False,False
WBC,1025,WBC_01025,10,7,7,0,False,False
WBC,1026,WBC_01026,10,7,7,0,False,False
WBC,1027,WBC_01027,10,7,7,0,False,False
WBC,1028,WBC_01028,10,7,7,0,False,False
WBC,1029,WBC_01029,10,6,6,0,False,False
WBC,1030,WBC_01030,10,7,7,0,False,False
WBC,1031,WBC_01031,10,8,8,0,False,False
WBC,1032,WBC_01032,10,7,7,0,False,False
WBC,1033,WBC_01033,10,8,8,0,False,False
WBC,1034,WBC_01034,10,7,7,0,False,False
WBC,1035,WBC_01035,10,8,8,0,False,False
WBC,1036,WBC_01036,10,8,8,0,False,False
WBC,1037,WBC_01037,10,8,8,0,False,False
WBC,1038,WBC_01038,10,6,6,0,False,False
WBC,1039,WBC_01039,10,7,7,0,False,False
WBC,1040,WBC_01040,10,7,7,0,False,False
WBC,1041,WBC_01041,10,6,6,0,False,False
WBC,1042,WBC_01042,10,6,6,0,False,False
WBC,1043,WBC_01043,10,7,7,0,False,False
WBC,1044,WBC_01044,10,7,7,0,False,False
WBC,1045,WBC_01045,10,7,7,0,False,False
WBC,1046,WBC_01046,10,8,8,0,False,False
WBC,1047,WBC_01047,10,7,7,0,False,False
WBC,1048,WBC_01048,10,8,8,0,False,False
WBC,1049,WBC_01049,10,7,7,0,False,False
WBC,1050,WBC_01050,10,8,8,0,False,False
WBC,1051,WBC_01051,10,7,7,0,False,False
WBC,1052,WBC_01052,10,6,6,0,False,False
WBC,1053,WBC_01053,10,7,7,0,False,False
WBC,1054,WBC_01054,10,8,8,0,False,False
WBC,1055,WBC_01055,10,7,7,0,False,False
WBC,1056,WBC_01056,10,6,6,0,False,False
WBC,1057,WBC_01057,10,5,5,0,False,False
WBC,1058,WBC_01058,10,7,7,0,False,False
WBC,1059,WBC_01059,10,8,8,0,False,False
WBC,1060,WBC_01060,10,7,7,0,False,False
WBC,1061,WBC_01061,10,6,6,0,False,False
WBC,1062,WBC_01062,10,6,6,0,False,False
WBC,1063,WBC_01063,10,8,8,0,False,False
WBC,1064,WBC_01064,10,7,7,0,False,False
WBC,1065,WBC_01065,10,6,6,0,False,False
WBC,1066,WBC_01066,10,6,6,0,False,False
WBC,1067,WBC_01067,10,7,7,0,False,False
WBC,1068,WBC_01068,10,6,6,0,False,False
WBC,1069,WBC_01069,10,6,6,0,False,False
WBC,1070,WBC_01070,10,7,7,0,False,False
WBC,1071,WBC_01071,10,6,6,0,False,False
WBC,1072,WBC_01072,10,7,7,0,False,False
WBC,1073,WBC_01073,10,6,6,0,False,False
WBC,1074,WBC_01074,10,6,6,0,False,False
WBC,1075,WBC_01075,10,6,6,0,False,False
WBC,1076,WBC_01076,10,7,7,0,False,False
WBC,1077,WBC_01077,10,7,7,0,False,False
WBC,1078,WBC_01078,10,5,5,0,False,False
WBC,1079,WBC_01079,10,7,7,0,False,False
WBC,1080,WBC_01080,10,6,6,0,False,False
WBC,1081,WBC_01081,10,6,6,0,False,False
WBC,1082,WBC_01082,10,6,6,0,False,False
WBC,1083,WBC_01083,10,6,6,0,False,False
WBC,1084,WBC_01084,10,7,7,0,False,False
WBC,1085,WBC_01085,10,6,6,0,False,False
WBC,1086,WBC_01086,10,7,7,0,False,False
WBC,1087,WBC_01087,10,6,6,0,False,False
WBC,1088,WBC_01088,10,7,7,0,False,False
WBC,1089,WBC_01089,10,7,7,0,False,False
WBC,1090,WBC_01090,10,7,7,0,False,False
WBC,1091,WBC_01091,10,6,6,0,False,False
WBC,1092,WBC_01092,10,7,7,0,False,False
WBC,1093,WBC_01093,10,1,1,0,False,False
WBC,1094,WBC_01094,10,7,7,0,False,False
WBC,1095,WBC_01095,10,6,6,0,False,False
WBC,1096,WBC_01096,10,6,6,0,False,False
WBC,1097,WBC_01097,10,6,6,0,False,False
WBC,1098,WBC_01098,10,7,7,0,False,False
WBC,1099,WBC_01099,10,8,8,0,False,False
WBC,1100,WBC_01100,10,7,7,0,False,False
WBC,1101,WBC_01101,10,7,7,0,False,False
WBC,1102,WBC_01102,10,7,7,0,False,False
WBC,1103,WBC_01103,10,7,7,0,False,False
WBC,1104,WBC_01104,10,6,6,0,False,False
WBC,1105,WBC_01105,10,6,6,0,False,False
WBC,1106,WBC_01106,10,6,6,0,False,False
WBC,1107,WBC_01107,10,6,6,0,False,False
WBC,1108,WBC_01108,10,7,7,0,False,False
WBC,1109,WBC_01109,10,6,6,0,False,False
