domain,resolution,operator,height,width,megapixels,kernel_n_measurements,kernel_median_ms,kernel_mean_ms,kernel_sd_ms,kernel_iqr_ms,kernel_p5_ms,kernel_p95_ms,kernel_bootstrap_mean_ci_low_ms,kernel_bootstrap_mean_ci_high_ms,preprocessing_n_measurements,preprocessing_median_ms,preprocessing_mean_ms,preprocessing_sd_ms,preprocessing_iqr_ms,preprocessing_p5_ms,preprocessing_p95_ms,preprocessing_bootstrap_mean_ci_low_ms,preprocessing_bootstrap_mean_ci_high_ms,combined_n_measurements,combined_median_ms,combined_mean_ms,combined_sd_ms,combined_iqr_ms,combined_p5_ms,combined_p95_ms,combined_bootstrap_mean_ci_low_ms,combined_bootstrap_mean_ci_high_ms,io_mean_ms,kernel_megapixels_per_second
BMA,512,Wavelet W2,432,512,0.221184,21,2.335263,2.3315250476190474,0.07575327267417305,0.05887399999999987,2.212942,2.382021,2.30349191547619,2.3678179285714283,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,9.944111,10.037835380952382,0.29288774120821026,0.3797049999999995,9.713012,10.557311,9.917043776190477,10.16155995,559.8028564285714,94.71481370620783
BMA,512,Wavelet W3,432,512,0.221184,21,2.441259,2.4818709047619043,0.11592346971295538,0.10144500000000001,2.37786,2.77752,2.437881839285714,2.5378738035714288,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,10.377005,10.413728952380954,0.9025157538361022,0.31110600000000055,9.747999,10.580306,10.13826390952381,10.85301611190476,559.8028564285714,90.60243095877988
BMA,512,Wavelet Detail Energy (db1),432,512,0.221184,21,1.963292,1.9843753333333336,0.08421532910363369,0.08587500000000015,1.898411,2.175789,1.9520151083333337,2.024370145238095,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,9.846079,10.187791190476192,1.0931874748510713,0.5662599999999998,9.468482,11.373985,9.817677541666667,10.697000060714288,559.8028564285714,112.65975718334306
BMA,512,Curvelet Transform Sharpness Index,432,512,0.221184,21,1.937816,1.9371255714285711,0.051455450490275015,0.06152599999999997,1.874373,2.015887,1.9168157952380953,1.9582074535714287,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,9.519108,9.61093338095238,0.282679684285496,0.35801000000000016,9.159358,10.045361,9.493075552380954,9.725494629761908,559.8028564285714,114.14086786361553
BMA,512,DCT Focus Measure,432,512,0.221184,21,1.470661,1.4741719523809524,0.05975361438145494,0.05446700000000004,1.415755,1.598709,1.4485443011904764,1.4997443928571428,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,9.215395,9.352894523809525,0.45095343196017673,0.6538239999999984,8.823047,9.906471,9.170435105952382,9.549888373809525,559.8028564285714,150.39767832287657
BMA,512,Intensity Skewness Index,432,512,0.221184,21,1.835496,1.846528761904762,0.06080746422266329,0.08170299999999986,1.75685,1.955072,1.8229929999999994,1.8721614595238094,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,9.303052,9.38995019047619,0.30980307793074274,0.3581649999999996,9.090847,9.898783,9.269706345238095,9.526540233333332,559.8028564285714,120.50366767347899
BMA,512,Squared Gradient,432,512,0.221184,21,0.537511,0.5433349523809523,0.039157600324172294,0.045984000000000025,0.489425,0.610138,0.5273078952380953,0.5593061154761902,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,7.97606,7.994420571428572,0.2320730921691638,0.24686300000000028,7.693504,8.285691,7.902453823809522,8.098948945238094,559.8028564285714,411.49669495135913
BMA,512,Gradient Squared Energy,432,512,0.221184,21,0.563583,0.5864973809523809,0.0844377112180785,0.07177900000000004,0.517549,0.754336,0.5555688630952381,0.624155880952381,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,8.179962,8.265023476190477,0.27809438496176414,0.2715979999999991,7.905006,8.832909,8.149220847619048,8.385846827380954,559.8028564285714,392.4603829427076
BMA,512,Mean Intensity,432,512,0.221184,21,0.154251,0.15560138095238094,0.021907620538242373,0.02062900000000001,0.111299,0.188713,0.14639658452380955,0.1641455392857143,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,7.666356,7.643632380952381,0.2313103441503376,0.24935799999999997,7.206184,7.915441,7.538155289285716,7.732340697619047,559.8028564285714,1433.9226325923332
BMA,512,Intensity Variance,432,512,0.221184,21,0.377365,0.3720958095238095,0.029884204352164122,0.031696,0.326271,0.416045,0.35919399047619055,0.3845959261904761,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,7.851489,7.85533019047619,0.19002893623698983,0.30215499999999995,7.586427,8.17488,7.781728191666667,7.933499542857143,559.8028564285714,586.1274893008095
BMA,512,Intensity Range Index,432,512,0.221184,21,0.166013,0.16640419047619048,0.013945516521875577,0.007268999999999998,0.153272,0.194844,0.16073396547619048,0.17229265357142853,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,7.562574,7.569200190476191,0.14991033839386098,0.20259000000000071,7.290548,7.804677,7.5055797261904775,7.6285243226190484,559.8028564285714,1332.3293958906834
BMA,512,Maximal Intensity,432,512,0.221184,21,0.154878,0.15275923809523811,0.028506098233368877,0.022274000000000016,0.099369,0.19684,0.14027683571428573,0.16463356547619046,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,7.582392,7.92304819047619,1.0003219987894207,0.42269000000000023,7.311825,9.535597,7.572338444047619,8.411134230952383,559.8028564285714,1428.1176151551545
BMA,512,Laplacian Energy,432,512,0.221184,21,2.731438,2.689636380952381,0.15703338730871086,0.12301499999999965,2.336021,2.839749,2.620556782142857,2.749939605952381,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,10.41415,10.417895714285716,0.29478937490064716,0.4438259999999996,9.978602,10.869537,10.294465994047618,10.539932694047621,559.8028564285714,80.97712633418735
BMA,512,Mean Absolute Laplacian,432,512,0.221184,21,2.660166,2.6152699047619046,0.1428531642249848,0.23854500000000023,2.357671,2.766394,2.5556073904761902,2.6741955285714285,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,10.304956,10.406955190476191,0.5350093011007958,0.37763600000000075,9.997497,10.880438,10.217276789285714,10.663254377380952,559.8028564285714,83.14669084560889
BMA,512,Spatial Frequency,432,512,0.221184,21,0.802442,0.8001615714285712,0.04135574272887796,0.026990999999999987,0.745187,0.825334,0.7838939773809526,0.8175747928571427,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,8.707269,8.787042761904761,0.6461826617687064,0.5444379999999995,8.168453,9.340915,8.558365845238095,9.100597144047619,559.8028564285714,275.6386131334103
BMA,512,Modified Tenengrad,432,512,0.221184,21,5.861624,5.802039333333333,0.2209117221953904,0.31325299999999956,5.497627,6.06559,5.703431441666667,5.891458290476191,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,13.621852,13.809739428571428,1.0345698295413208,0.6119020000000006,13.070043,14.584353,13.455424672619046,14.311177942857139,559.8028564285714,37.73425248702407
BMA,512,Absolute Central Moment 2,432,512,0.221184,21,0.476633,0.4821607142857143,0.02717017849249957,0.030418999999999974,0.44025,0.523711,0.47147624642857133,0.4938099249999999,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,7.914481,7.933612809523807,0.24473563454483263,0.25399300000000036,7.615419,8.217651,7.837362513095239,8.038970477380952,559.8028564285714,464.0551535458099
BMA,512,Absolute Central Moment 4,432,512,0.221184,21,3.004722,2.997149619047619,0.059111257514517644,0.08540499999999973,2.901151,3.078976,2.9721720095238098,3.0217173845238094,21,7.519308,7.857203476190476,1.514655521682723,0.3609619999999998,7.155918,8.099966,7.4464035809523805,8.552358923809523,21,10.727302,10.918348047619048,0.7339924430648095,0.5499399999999994,10.289566,12.103216,10.647902629761905,11.263120026190473,559.8028564285714,73.61213450029653
