domain,resolution,operator,image_index,repeat,height,width,megapixels,kernel_ms,combined_ms
TBI,512,Intensity Range Index,1,0,384,512,0.196608,0.111048,17.354228
TBI,512,Intensity Range Index,1,1,384,512,0.196608,0.144878,16.620909
TBI,512,Intensity Range Index,1,2,384,512,0.196608,0.156886,17.110932
TBI,512,Intensity Range Index,1,3,384,512,0.196608,0.150662,17.324569
TBI,512,Intensity Range Index,1,4,384,512,0.196608,0.160717,17.123594
TBI,512,Intensity Range Index,1,5,384,512,0.196608,0.154446,16.9612
TBI,512,Intensity Range Index,1,6,384,512,0.196608,0.142443,17.007299
TBI,512,Intensity Range Index,2,0,384,512,0.196608,0.108152,16.470127
TBI,512,Intensity Range Index,2,1,384,512,0.196608,0.152196,16.479971
TBI,512,Intensity Range Index,2,2,384,512,0.196608,0.183241,16.652015
TBI,512,Intensity Range Index,2,3,384,512,0.196608,0.223567,16.574818
TBI,512,Intensity Range Index,2,4,384,512,0.196608,0.159473,16.597874
TBI,512,Intensity Range Index,2,5,384,512,0.196608,0.160824,16.496136
TBI,512,Intensity Range Index,2,6,384,512,0.196608,0.159859,17.030458
PBS,128,Intensity Skewness Index,0,0,108,128,0.013824,0.207921,14.296475
PBS,128,Intensity Skewness Index,0,1,108,128,0.013824,0.158285,9.252073
PBS,128,Intensity Skewness Index,0,2,108,128,0.013824,0.378575,9.101143
PBS,128,Intensity Skewness Index,0,3,108,128,0.013824,0.156987,8.490698
PBS,128,Intensity Skewness Index,0,4,108,128,0.013824,0.180594,8.263784
PBS,128,Intensity Skewness Index,0,5,108,128,0.013824,0.186476,9.659308
PBS,128,Intensity Skewness Index,0,6,108,128,0.013824,0.175488,8.730561
PBS,128,Intensity Skewness Index,1,0,108,128,0.013824,0.138272,8.632804
PBS,128,Intensity Skewness Index,1,1,108,128,0.013824,0.150651,8.537057
PBS,128,Intensity Skewness Index,1,2,108,128,0.013824,0.145612,8.912426
PBS,128,Intensity Skewness Index,1,3,108,128,0.013824,0.19132,8.373486
PBS,128,Intensity Skewness Index,1,4,108,128,0.013824,0.15332,8.472763
PBS,128,Intensity Skewness Index,1,5,108,128,0.013824,0.148232,9.483922
PBS,128,Intensity Skewness Index,1,6,108,128,0.013824,0.167217,8.618217
PBS,128,Intensity Skewness Index,2,0,108,128,0.013824,0.175578,8.289995
PBS,128,Intensity Skewness Index,2,1,108,128,0.013824,0.13986,8.318447
PBS,128,Intensity Skewness Index,2,2,108,128,0.013824,0.141744,9.043976
PBS,128,Intensity Skewness Index,2,3,108,128,0.013824,0.14304,8.317657
PBS,128,Intensity Skewness Index,2,4,108,128,0.013824,0.148772,8.86666
PBS,128,Intensity Skewness Index,2,5,108,128,0.013824,0.158431,8.6716
PBS,128,Intensity Skewness Index,2,6,108,128,0.013824,0.139219,8.379938
WBC,native,Fourier High Frequency Energy Ratio,0,0,200,200,0.04,0.599362,0.698526
WBC,native,Fourier High Frequency Energy Ratio,0,1,200,200,0.04,0.619696,0.677903
WBC,native,Fourier High Frequency Energy Ratio,0,2,200,200,0.04,0.579765,0.619612
WBC,native,Fourier High Frequency Energy Ratio,0,3,200,200,0.04,0.609432,0.685089
WBC,native,Fourier High Frequency Energy Ratio,0,4,200,200,0.04,0.642507,0.659838
WBC,native,Fourier High Frequency Energy Ratio,0,5,200,200,0.04,0.576918,0.611053
WBC,native,Fourier High Frequency Energy Ratio,0,6,200,200,0.04,0.59601,0.647265
WBC,native,Fourier High Frequency Energy Ratio,1,0,200,200,0.04,0.564001,0.611931
WBC,native,Fourier High Frequency Energy Ratio,1,1,200,200,0.04,0.602298,0.622746
WBC,native,Fourier High Frequency Energy Ratio,1,2,200,200,0.04,0.591581,0.712743
WBC,native,Fourier High Frequency Energy Ratio,1,3,200,200,0.04,0.558491,0.594768
WBC,native,Fourier High Frequency Energy Ratio,1,4,200,200,0.04,0.57851,0.588192
WBC,native,Fourier High Frequency Energy Ratio,1,5,200,200,0.04,0.564961,0.626138
WBC,native,Fourier High Frequency Energy Ratio,1,6,200,200,0.04,0.610439,0.591086
WBC,native,Fourier High Frequency Energy Ratio,2,0,200,200,0.04,0.750384,0.708172
WBC,native,Fourier High Frequency Energy Ratio,2,1,200,200,0.04,0.645997,0.613323
WBC,native,Fourier High Frequency Energy Ratio,2,2,200,200,0.04,0.54236,0.779803
WBC,native,Fourier High Frequency Energy Ratio,2,3,200,200,0.04,0.711179,0.737042
WBC,native,Fourier High Frequency Energy Ratio,2,4,200,200,0.04,0.757765,0.695599
WBC,native,Fourier High Frequency Energy Ratio,2,5,200,200,0.04,0.715307,0.686742
WBC,native,Fourier High Frequency Energy Ratio,2,6,200,200,0.04,0.553315,0.889745
TBI,512,Spatial Frequency,0,0,384,512,0.196608,0.64071,14.48498
TBI,512,Spatial Frequency,0,1,384,512,0.196608,0.661066,20.225452
TBI,512,Spatial Frequency,0,2,384,512,0.196608,0.722297,17.343117
TBI,512,Spatial Frequency,0,3,384,512,0.196608,0.67358,17.46713
TBI,512,Spatial Frequency,0,4,384,512,0.196608,0.739807,17.765417
TBI,512,Spatial Frequency,0,5,384,512,0.196608,0.734251,18.014611
TBI,512,Spatial Frequency,0,6,384,512,0.196608,0.758557,17.574935
TBI,512,Spatial Frequency,1,0,384,512,0.196608,0.662262,17.996694
TBI,512,Spatial Frequency,1,1,384,512,0.196608,0.670789,17.36991
TBI,512,Spatial Frequency,1,2,384,512,0.196608,0.723764,17.427133
TBI,512,Spatial Frequency,1,3,384,512,0.196608,0.668528,17.83789
TBI,512,Spatial Frequency,1,4,384,512,0.196608,0.686304,17.483236
TBI,512,Spatial Frequency,1,5,384,512,0.196608,0.677669,17.288879
TBI,512,Spatial Frequency,1,6,384,512,0.196608,0.682995,17.289281
TBI,512,Spatial Frequency,2,0,384,512,0.196608,0.637763,17.995293
TBI,512,Spatial Frequency,2,1,384,512,0.196608,0.72357,18.220916
TBI,512,Spatial Frequency,2,2,384,512,0.196608,0.712422,18.00733
TBI,512,Spatial Frequency,2,3,384,512,0.196608,0.70594,18.480607
TBI,512,Spatial Frequency,2,4,384,512,0.196608,0.749299,18.423064
TBI,512,Spatial Frequency,2,5,384,512,0.196608,0.668252,18.446604
TBI,512,Spatial Frequency,2,6,384,512,0.196608,0.70224,17.806218
TBI,128,Curvelet Transform Sharpness Index,0,0,96,128,0.012288,0.112206,16.071697
TBI,128,Curvelet Transform Sharpness Index,0,1,96,128,0.012288,0.140564,16.537171
TBI,128,Curvelet Transform Sharpness Index,0,2,96,128,0.012288,0.135753,16.186786
TBI,128,Curvelet Transform Sharpness Index,0,3,96,128,0.012288,0.125198,16.949091
TBI,128,Curvelet Transform Sharpness Index,0,4,96,128,0.012288,0.123289,17.036869
TBI,128,Curvelet Transform Sharpness Index,0,5,96,128,0.012288,0.128845,16.437206
TBI,128,Curvelet Transform Sharpness Index,0,6,96,128,0.012288,0.123354,16.503326
TBI,128,Curvelet Transform Sharpness Index,1,0,96,128,0.012288,0.112104,16.4144
TBI,128,Curvelet Transform Sharpness Index,1,1,96,128,0.012288,0.131846,16.80947
TBI,128,Curvelet Transform Sharpness Index,1,2,96,128,0.012288,0.148195,15.808855
TBI,128,Curvelet Transform Sharpness Index,1,3,96,128,0.012288,0.160114,15.762211
TBI,128,Curvelet Transform Sharpness Index,1,4,96,128,0.012288,0.13731,15.575174
TBI,128,Curvelet Transform Sharpness Index,1,5,96,128,0.012288,0.121224,16.982405
TBI,128,Curvelet Transform Sharpness Index,1,6,96,128,0.012288,0.145596,15.649699
TBI,128,Curvelet Transform Sharpness Index,2,0,96,128,0.012288,0.108788,16.474022
TBI,128,Curvelet Transform Sharpness Index,2,1,96,128,0.012288,0.157952,16.92827
TBI,128,Curvelet Transform Sharpness Index,2,2,96,128,0.012288,0.12447,16.323689
TBI,128,Curvelet Transform Sharpness Index,2,3,96,128,0.012288,0.130231,16.46845
TBI,128,Curvelet Transform Sharpness Index,2,4,96,128,0.012288,0.124127,16.280733
TBI,128,Curvelet Transform Sharpness Index,2,5,96,128,0.012288,0.156089,16.230494
TBI,128,Curvelet Transform Sharpness Index,2,6,96,128,0.012288,0.124452,16.363659
TBF,1024,Gradient Squared Energy,0,0,864,1024,0.884736,2.265709,16.016354
TBF,1024,Gradient Squared Energy,0,1,864,1024,0.884736,2.56934,10.456299
TBF,1024,Gradient Squared Energy,0,2,864,1024,0.884736,3.228103,10.820992
TBF,1024,Gradient Squared Energy,0,3,864,1024,0.884736,2.653471,10.825653
TBF,1024,Gradient Squared Energy,0,4,864,1024,0.884736,2.578594,13.396667
TBF,1024,Gradient Squared Energy,0,5,864,1024,0.884736,3.527577,12.290659
TBF,1024,Gradient Squared Energy,0,6,864,1024,0.884736,2.696459,10.386245
TBF,1024,Gradient Squared Energy,1,0,864,1024,0.884736,3.038638,11.025024
TBF,1024,Gradient Squared Energy,1,1,864,1024,0.884736,2.395826,12.765267
TBF,1024,Gradient Squared Energy,1,2,864,1024,0.884736,3.257852,12.922194
TBF,1024,Gradient Squared Energy,1,3,864,1024,0.884736,2.615351,11.750253
TBF,1024,Gradient Squared Energy,1,4,864,1024,0.884736,2.855919,10.458379
TBF,1024,Gradient Squared Energy,1,5,864,1024,0.884736,2.309591,10.711532
TBF,1024,Gradient Squared Energy,1,6,864,1024,0.884736,2.514782,10.755134
TBF,1024,Gradient Squared Energy,2,0,864,1024,0.884736,2.449205,10.262678
TBF,1024,Gradient Squared Energy,2,1,864,1024,0.884736,2.632695,10.397372
TBF,1024,Gradient Squared Energy,2,2,864,1024,0.884736,2.333691,10.552696
TBF,1024,Gradient Squared Energy,2,3,864,1024,0.884736,2.833521,10.474516
TBF,1024,Gradient Squared Energy,2,4,864,1024,0.884736,2.344547,10.864283
TBF,1024,Gradient Squared Energy,2,5,864,1024,0.884736,2.287211,10.249947
TBF,1024,Gradient Squared Energy,2,6,864,1024,0.884736,2.327655,9.805218
TBF,1024,Intensity Variance,0,0,864,1024,0.884736,1.424184,9.83677
TBF,1024,Intensity Variance,0,1,864,1024,0.884736,1.565541,9.688368
TBF,1024,Intensity Variance,0,2,864,1024,0.884736,1.517352,9.697755
TBF,1024,Intensity Variance,0,3,864,1024,0.884736,1.608258,9.344345
TBF,1024,Intensity Variance,0,4,864,1024,0.884736,1.59349,9.617001
TBF,1024,Intensity Variance,0,5,864,1024,0.884736,1.584085,9.014467
TBF,1024,Intensity Variance,0,6,864,1024,0.884736,1.504626,9.948149
TBF,1024,Intensity Variance,1,0,864,1024,0.884736,1.492362,9.346675
TBF,1024,Intensity Variance,1,1,864,1024,0.884736,1.637296,9.776055
TBF,1024,Intensity Variance,1,2,864,1024,0.884736,1.702032,9.453234
TBF,1024,Intensity Variance,1,3,864,1024,0.884736,1.542499,9.932385
TBF,1024,Intensity Variance,1,4,864,1024,0.884736,1.525771,9.816759
TBF,1024,Intensity Variance,1,5,864,1024,0.884736,1.708266,9.847655
TBF,1024,Intensity Variance,1,6,864,1024,0.884736,1.516203,9.640012
TBF,1024,Intensity Variance,2,0,864,1024,0.884736,1.609227,9.621792
TBF,1024,Intensity Variance,2,1,864,1024,0.884736,1.647364,9.278133
TBF,1024,Intensity Variance,2,2,864,1024,0.884736,1.592405,9.279199
TBF,1024,Intensity Variance,2,3,864,1024,0.884736,1.575279,9.462132
TBF,1024,Intensity Variance,2,4,864,1024,0.884736,1.576479,9.70528
TBF,1024,Intensity Variance,2,5,864,1024,0.884736,1.69862,9.43663
TBF,1024,Intensity Variance,2,6,864,1024,0.884736,1.670555,9.393717
TBI,1024,Gradient Squared Energy,0,0,768,1024,0.786432,2.115242,15.123465
TBI,1024,Gradient Squared Energy,0,1,768,1024,0.786432,2.161761,19.009344
TBI,1024,Gradient Squared Energy,0,2,768,1024,0.786432,2.085899,18.837906
TBI,1024,Gradient Squared Energy,0,3,768,1024,0.786432,2.078236,19.516153
TBI,1024,Gradient Squared Energy,0,4,768,1024,0.786432,2.150009,19.782431
TBI,1024,Gradient Squared Energy,0,5,768,1024,0.786432,2.108793,19.951427
TBI,1024,Gradient Squared Energy,0,6,768,1024,0.786432,2.200738,23.137853
TBI,1024,Gradient Squared Energy,1,0,768,1024,0.786432,1.908455,18.598279
TBI,1024,Gradient Squared Energy,1,1,768,1024,0.786432,2.206982,18.904634
TBI,1024,Gradient Squared Energy,1,2,768,1024,0.786432,2.098181,18.797143
TBI,1024,Gradient Squared Energy,1,3,768,1024,0.786432,2.161343,19.197304
TBI,1024,Gradient Squared Energy,1,4,768,1024,0.786432,2.094011,18.519544
TBI,1024,Gradient Squared Energy,1,5,768,1024,0.786432,2.126148,18.456423
TBI,1024,Gradient Squared Energy,1,6,768,1024,0.786432,2.077438,19.682027
TBI,1024,Gradient Squared Energy,2,0,768,1024,0.786432,2.030522,19.44045
TBI,1024,Gradient Squared Energy,2,1,768,1024,0.786432,2.233692,18.804554
TBI,1024,Gradient Squared Energy,2,2,768,1024,0.786432,2.15437,18.672987
TBI,1024,Gradient Squared Energy,2,3,768,1024,0.786432,2.094451,18.931486
TBI,1024,Gradient Squared Energy,2,4,768,1024,0.786432,2.194361,18.745548
TBI,1024,Gradient Squared Energy,2,5,768,1024,0.786432,2.14254,19.185715
TBI,1024,Gradient Squared Energy,2,6,768,1024,0.786432,2.180864,19.065944
PBS,128,Wavelet W1,0,0,108,128,0.013824,0.121053,12.955314
PBS,128,Wavelet W1,0,1,108,128,0.013824,0.193562,8.237538
PBS,128,Wavelet W1,0,2,108,128,0.013824,0.163415,8.369231
PBS,128,Wavelet W1,0,3,108,128,0.013824,0.146217,8.781329
PBS,128,Wavelet W1,0,4,108,128,0.013824,0.134792,8.05503
PBS,128,Wavelet W1,0,5,108,128,0.013824,0.173825,7.93019
PBS,128,Wavelet W1,0,6,108,128,0.013824,0.156661,8.776367
PBS,128,Wavelet W1,1,0,108,128,0.013824,0.16032,7.900086
PBS,128,Wavelet W1,1,1,108,128,0.013824,0.131062,8.444999
PBS,128,Wavelet W1,1,2,108,128,0.013824,0.137398,8.022752
PBS,128,Wavelet W1,1,3,108,128,0.013824,0.137361,8.140374
PBS,128,Wavelet W1,1,4,108,128,0.013824,0.132198,8.196439
PBS,128,Wavelet W1,1,5,108,128,0.013824,0.128092,8.578085
PBS,128,Wavelet W1,1,6,108,128,0.013824,0.145682,8.121057
PBS,128,Wavelet W1,2,0,108,128,0.013824,0.118942,9.26448
PBS,128,Wavelet W1,2,1,108,128,0.013824,0.162297,8.341834
PBS,128,Wavelet W1,2,2,108,128,0.013824,0.146935,9.042449
PBS,128,Wavelet W1,2,3,108,128,0.013824,0.14643,8.415104
PBS,128,Wavelet W1,2,4,108,128,0.013824,0.134861,8.608841
PBS,128,Wavelet W1,2,5,108,128,0.013824,0.197843,8.129907
PBS,128,Wavelet W1,2,6,108,128,0.013824,0.131342,8.832796
TBI,512,Fourier Transform Sharpness Index,0,0,384,512,0.196608,2.900204,17.345128
TBI,512,Fourier Transform Sharpness Index,0,1,384,512,0.196608,2.744327,20.824513
TBI,512,Fourier Transform Sharpness Index,0,2,384,512,0.196608,2.945871,20.753381
TBI,512,Fourier Transform Sharpness Index,0,3,384,512,0.196608,3.01117,20.786566
TBI,512,Fourier Transform Sharpness Index,0,4,384,512,0.196608,2.781145,21.593725
TBI,512,Fourier Transform Sharpness Index,0,5,384,512,0.196608,2.902532,20.603761
TBI,512,Fourier Transform Sharpness Index,0,6,384,512,0.196608,2.963196,20.614559
TBI,512,Fourier Transform Sharpness Index,1,0,384,512,0.196608,2.698771,19.988169
TBI,512,Fourier Transform Sharpness Index,1,1,384,512,0.196608,2.757777,20.076817
TBI,512,Fourier Transform Sharpness Index,1,2,384,512,0.196608,2.725325,21.115165
TBI,512,Fourier Transform Sharpness Index,1,3,384,512,0.196608,2.943248,20.658991
TBI,512,Fourier Transform Sharpness Index,1,4,384,512,0.196608,2.86774,20.715257
TBI,512,Fourier Transform Sharpness Index,1,5,384,512,0.196608,2.84437,21.073666
TBI,512,Fourier Transform Sharpness Index,1,6,384,512,0.196608,2.76663,21.530673
TBI,512,Fourier Transform Sharpness Index,2,0,384,512,0.196608,2.795613,20.187693
TBI,512,Fourier Transform Sharpness Index,2,1,384,512,0.196608,2.749197,21.369201
TBI,512,Fourier Transform Sharpness Index,2,2,384,512,0.196608,3.153998,20.291509
TBI,512,Fourier Transform Sharpness Index,2,3,384,512,0.196608,2.869262,20.87314
TBI,512,Fourier Transform Sharpness Index,2,4,384,512,0.196608,3.139613,20.035579
TBI,512,Fourier Transform Sharpness Index,2,5,384,512,0.196608,2.761923,20.213947
TBI,512,Fourier Transform Sharpness Index,2,6,384,512,0.196608,2.770082,20.865141
WBC,1024,Wavelet W2,0,0,1024,1024,1.048576,18.043689,19.664947
WBC,1024,Wavelet W2,0,1,1024,1024,1.048576,18.148585,18.233087
WBC,1024,Wavelet W2,0,2,1024,1024,1.048576,17.885925,18.270758
WBC,1024,Wavelet W2,0,3,1024,1024,1.048576,17.655575,18.263658
WBC,1024,Wavelet W2,0,4,1024,1024,1.048576,18.520535,19.084452
WBC,1024,Wavelet W2,0,5,1024,1024,1.048576,17.521806,18.292793
WBC,1024,Wavelet W2,0,6,1024,1024,1.048576,18.869944,22.250967
WBC,1024,Wavelet W2,1,0,1024,1024,1.048576,22.314777,19.559593
WBC,1024,Wavelet W2,1,1,1024,1024,1.048576,18.042954,19.46188
WBC,1024,Wavelet W2,1,2,1024,1024,1.048576,18.029778,18.149965
WBC,1024,Wavelet W2,1,3,1024,1024,1.048576,17.190575,18.567485
WBC,1024,Wavelet W2,1,4,1024,1024,1.048576,20.552471,18.782096
WBC,1024,Wavelet W2,1,5,1024,1024,1.048576,17.796533,18.891696
WBC,1024,Wavelet W2,1,6,1024,1024,1.048576,17.966792,20.641425
WBC,1024,Wavelet W2,2,0,1024,1024,1.048576,17.409917,18.484287
WBC,1024,Wavelet W2,2,1,1024,1024,1.048576,17.473434,19.118099
WBC,1024,Wavelet W2,2,2,1024,1024,1.048576,17.385023,19.478038
WBC,1024,Wavelet W2,2,3,1024,1024,1.048576,19.098165,18.381534
WBC,1024,Wavelet W2,2,4,1024,1024,1.048576,18.137898,21.160105
WBC,1024,Wavelet W2,2,5,1024,1024,1.048576,17.791191,17.952258
WBC,1024,Wavelet W2,2,6,1024,1024,1.048576,17.282714,19.387705
WBC,1024,Absolute Central Moment 2,0,0,1024,1024,1.048576,2.923377,3.595704
WBC,1024,Absolute Central Moment 2,0,1,1024,1024,1.048576,2.876774,4.169177
WBC,1024,Absolute Central Moment 2,0,2,1024,1024,1.048576,3.420239,4.365417
WBC,1024,Absolute Central Moment 2,0,3,1024,1024,1.048576,2.975614,3.909449
WBC,1024,Absolute Central Moment 2,0,4,1024,1024,1.048576,3.004078,4.14577
WBC,1024,Absolute Central Moment 2,0,5,1024,1024,1.048576,2.977886,3.762325
WBC,1024,Absolute Central Moment 2,0,6,1024,1024,1.048576,2.993001,3.685348
WBC,1024,Absolute Central Moment 2,1,0,1024,1024,1.048576,2.817182,3.743742
WBC,1024,Absolute Central Moment 2,1,1,1024,1024,1.048576,3.129609,3.582395
WBC,1024,Absolute Central Moment 2,1,2,1024,1024,1.048576,3.147084,3.8293
WBC,1024,Absolute Central Moment 2,1,3,1024,1024,1.048576,2.843774,3.760213
WBC,1024,Absolute Central Moment 2,1,4,1024,1024,1.048576,3.07323,3.830548
WBC,1024,Absolute Central Moment 2,1,5,1024,1024,1.048576,3.053625,4.084958
WBC,1024,Absolute Central Moment 2,1,6,1024,1024,1.048576,12.40818,4.340526
WBC,1024,Absolute Central Moment 2,2,0,1024,1024,1.048576,4.02818,3.858922
WBC,1024,Absolute Central Moment 2,2,1,1024,1024,1.048576,2.896457,3.995008
WBC,1024,Absolute Central Moment 2,2,2,1024,1024,1.048576,4.075575,4.024674
WBC,1024,Absolute Central Moment 2,2,3,1024,1024,1.048576,3.24767,3.842162
WBC,1024,Absolute Central Moment 2,2,4,1024,1024,1.048576,3.209487,4.630664
WBC,1024,Absolute Central Moment 2,2,5,1024,1024,1.048576,3.306055,4.179547
WBC,1024,Absolute Central Moment 2,2,6,1024,1024,1.048576,2.907224,3.603137
WBC,512,Absolute Central Moment 2,0,0,512,512,0.262144,0.678674,1.070005
WBC,512,Absolute Central Moment 2,0,1,512,512,0.262144,0.789351,1.01289
WBC,512,Absolute Central Moment 2,0,2,512,512,0.262144,0.750063,0.977953
WBC,512,Absolute Central Moment 2,0,3,512,512,0.262144,0.781582,0.95524
WBC,512,Absolute Central Moment 2,0,4,512,512,0.262144,0.755062,0.939
WBC,512,Absolute Central Moment 2,0,5,512,512,0.262144,0.709012,0.998627
WBC,512,Absolute Central Moment 2,0,6,512,512,0.262144,0.715989,0.970262
WBC,512,Absolute Central Moment 2,1,0,512,512,0.262144,0.793034,1.036877
WBC,512,Absolute Central Moment 2,1,1,512,512,0.262144,0.85408,1.039597
WBC,512,Absolute Central Moment 2,1,2,512,512,0.262144,0.779644,0.972904
WBC,512,Absolute Central Moment 2,1,3,512,512,0.262144,0.730377,0.97179
WBC,512,Absolute Central Moment 2,1,4,512,512,0.262144,0.782553,0.95012
WBC,512,Absolute Central Moment 2,1,5,512,512,0.262144,0.753148,0.926636
WBC,512,Absolute Central Moment 2,1,6,512,512,0.262144,0.749132,0.995373
WBC,512,Absolute Central Moment 2,2,0,512,512,0.262144,0.743722,0.982294
WBC,512,Absolute Central Moment 2,2,1,512,512,0.262144,0.761568,0.974767
WBC,512,Absolute Central Moment 2,2,2,512,512,0.262144,0.74505,0.936057
WBC,512,Absolute Central Moment 2,2,3,512,512,0.262144,0.724176,0.978671
WBC,512,Absolute Central Moment 2,2,4,512,512,0.262144,0.740476,0.949863
WBC,512,Absolute Central Moment 2,2,5,512,512,0.262144,0.707967,0.96783
WBC,512,Absolute Central Moment 2,2,6,512,512,0.262144,0.719526,0.968242
PBS,native,Laplacian Energy,0,0,2160,2560,5.5296,166.274458,183.824234
PBS,native,Laplacian Energy,0,1,2160,2560,5.5296,162.356492,169.809258
PBS,native,Laplacian Energy,0,2,2160,2560,5.5296,157.453668,183.588723
PBS,native,Laplacian Energy,0,3,2160,2560,5.5296,171.018368,170.926174
PBS,native,Laplacian Energy,0,4,2160,2560,5.5296,162.393205,179.624779
PBS,native,Laplacian Energy,0,5,2160,2560,5.5296,191.164918,171.725724
PBS,native,Laplacian Energy,0,6,2160,2560,5.5296,157.361813,167.166705
PBS,native,Laplacian Energy,1,0,2160,2560,5.5296,171.868758,165.353458
PBS,native,Laplacian Energy,1,1,2160,2560,5.5296,155.463767,172.010771
PBS,native,Laplacian Energy,1,2,2160,2560,5.5296,164.600495,163.824491
PBS,native,Laplacian Energy,1,3,2160,2560,5.5296,162.91526,181.481417
PBS,native,Laplacian Energy,1,4,2160,2560,5.5296,162.185059,162.404528
PBS,native,Laplacian Energy,1,5,2160,2560,5.5296,155.910707,167.356808
PBS,native,Laplacian Energy,1,6,2160,2560,5.5296,160.503063,158.837529
PBS,native,Laplacian Energy,2,0,2160,2560,5.5296,156.27258,170.533111
PBS,native,Laplacian Energy,2,1,2160,2560,5.5296,159.329742,157.508683
PBS,native,Laplacian Energy,2,2,2160,2560,5.5296,151.890309,165.703303
PBS,native,Laplacian Energy,2,3,2160,2560,5.5296,158.755006,157.127575
PBS,native,Laplacian Energy,2,4,2160,2560,5.5296,149.043051,164.631959
PBS,native,Laplacian Energy,2,5,2160,2560,5.5296,158.154088,157.763316
