condition,operator,family,n_stacks,mean_absolute_peak_error_slices,exact_match_rate,within_one_slice_rate,mean_false_maxima_count,mean_noise_level,mean_fwhm_slices
aspect_2x_nearest,Sum Modified Laplacian,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.09357233154601158,3.466666666666667
aspect_2x_nearest,Normalized Variance,statistical,15,1.0,0.6,0.6666666666666666,0.13333333333333333,0.03381706972854204,6.6
aspect_2x_nearest,Energy of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09083001892437777,3.533333333333333
aspect_2x_nearest,Histogram Entropy,entropy,15,3.7333333333333334,0.26666666666666666,0.4,0.5333333333333333,0.07373297096082793,6.933333333333334
aspect_2x_nearest,GLCM Contrast,texture,15,1.6,0.8,0.8,0.5333333333333333,0.1290579450019411,6.2
aspect_2x_nearest,Variance of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.09953166653699287,3.466666666666667
aspect_2x_nearest,Fourier Transform Sharpness Index,frequency,15,0.0,1.0,1.0,0.0,0.058933996657887074,4.133333333333334
aspect_2x_nearest,Fourier High Frequency Energy Ratio,frequency,15,0.3333333333333333,0.8666666666666667,0.9333333333333333,0.13333333333333333,0.12663054934641696,3.2666666666666666
aspect_2x_nearest,Roberts Focus Measure,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09225661162262914,3.533333333333333
aspect_2x_nearest,Wavelet W1,wavelet,15,5.6,0.0,0.0,0.0,0.0,12.2
aspect_2x_nearest,Wavelet W2,wavelet,15,5.6,0.0,0.0,0.0,0.0,12.2
aspect_2x_nearest,Wavelet W3,wavelet,15,5.6,0.0,0.0,0.0,0.0,12.2
aspect_2x_nearest,Wavelet Detail Energy (db1),wavelet,15,5.6,0.0,0.0,0.0,0.0,12.2
aspect_2x_nearest,Curvelet Transform Sharpness Index,wavelet_alias,15,5.6,0.0,0.0,0.0,0.0,12.2
aspect_2x_nearest,DCT Focus Measure,frequency,15,0.13333333333333333,0.8666666666666667,1.0,0.0,0.06359862299303339,4.533333333333333
aspect_2x_nearest,Intensity Skewness Index,statistical,15,6.0,0.0,0.06666666666666667,0.13333333333333333,0.05306175178601582,8.533333333333333
aspect_2x_nearest,Squared Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09083001892437777,3.533333333333333
aspect_2x_nearest,Gradient Squared Energy,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09083001892437777,3.533333333333333
aspect_2x_nearest,Mean Intensity,statistical,15,4.733333333333333,0.06666666666666667,0.06666666666666667,1.2666666666666666,0.14194426607233052,6.6
aspect_2x_nearest,Intensity Variance,statistical,15,1.0,0.6,0.6666666666666666,0.4,0.04072235658561314,5.933333333333334
aspect_2x_nearest,Intensity Range Index,statistical,15,0.9333333333333333,0.4,0.8,1.1333333333333333,0.10917413587558324,5.066666666666666
aspect_2x_nearest,Maximal Intensity,statistical,15,1.5333333333333334,0.3333333333333333,0.7333333333333333,0.8,0.19234809427134467,4.933333333333334
aspect_2x_nearest,Laplacian Energy,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09949771898717442,3.4
aspect_2x_nearest,Mean Absolute Laplacian,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07175112350748741,3.8
aspect_2x_nearest,Spatial Frequency,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07362987506924039,3.7333333333333334
aspect_2x_nearest,Modified Tenengrad,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.13333333333333333,0.09721245611039284,3.466666666666667
aspect_2x_nearest,Absolute Central Moment 2,statistical,15,1.0,0.6,0.6666666666666666,0.4,0.04072235658561314,5.933333333333334
aspect_2x_nearest,Absolute Central Moment 4,statistical,15,1.1333333333333333,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.066992464592533,5.933333333333334
aspect_2x_nearest,Image Power,statistical,15,2.1333333333333333,0.26666666666666666,0.4,1.1333333333333333,0.14219327499139967,7.466666666666667
aspect_2x_bilinear,Tenengrad,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07970771883969403,3.8
aspect_2x_bilinear,Brenner Gradient,gradient,15,0.0,1.0,1.0,0.0,0.08173481938811394,3.7333333333333334
aspect_2x_bilinear,Variance of Laplacian,laplacian,15,0.13333333333333333,0.9333333333333333,0.9333333333333333,0.2,0.14059758353962665,2.7333333333333334
aspect_2x_bilinear,Sum Modified Laplacian,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.3333333333333333,0.13793203096190376,2.8
aspect_2x_bilinear,Normalized Variance,statistical,15,1.0666666666666667,0.6,0.6666666666666666,0.13333333333333333,0.03115409985471957,6.933333333333334
aspect_2x_bilinear,Energy of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07970771883969403,3.8
aspect_2x_bilinear,Histogram Entropy,entropy,15,3.8,0.2,0.4,0.5333333333333333,0.06820775822894665,7.0
aspect_2x_bilinear,GLCM Contrast,texture,15,1.3333333333333333,0.7333333333333333,0.8,0.26666666666666666,0.13213630009826183,6.266666666666667
aspect_2x_bilinear,Variance of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.08618203019620847,3.8
aspect_2x_bilinear,Fourier Transform Sharpness Index,frequency,15,0.0,1.0,1.0,0.0,0.047201383194194486,4.4
aspect_2x_bilinear,Fourier High Frequency Energy Ratio,frequency,15,0.4666666666666667,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.13252234484834313,3.2
aspect_2x_bilinear,Roberts Focus Measure,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.08397055769194783,3.7333333333333334
aspect_2x_bilinear,Wavelet W1,wavelet,15,0.2,0.8,1.0,0.0,0.05262004983877737,4.533333333333333
aspect_2x_bilinear,Wavelet W2,wavelet,15,0.2,0.8,1.0,0.0,0.05262004983877737,4.533333333333333
aspect_2x_bilinear,Wavelet W3,wavelet,15,0.2,0.8,1.0,0.0,0.05262004983877737,4.533333333333333
aspect_2x_bilinear,Wavelet Detail Energy (db1),wavelet,15,0.2,0.8,1.0,0.0,0.05262004655454278,4.533333333333333
aspect_2x_bilinear,Curvelet Transform Sharpness Index,wavelet_alias,15,0.2,0.8,1.0,0.0,0.05262004655454278,4.533333333333333
aspect_2x_bilinear,DCT Focus Measure,frequency,15,0.26666666666666666,0.8,0.9333333333333333,0.0,0.052672679429434426,5.0
aspect_2x_bilinear,Intensity Skewness Index,statistical,15,6.0,0.0,0.06666666666666667,0.2,0.04894275878464663,8.533333333333333
aspect_2x_bilinear,Squared Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07970771883969403,3.8
aspect_2x_bilinear,Gradient Squared Energy,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07970771883969403,3.8
aspect_2x_bilinear,Mean Intensity,statistical,15,4.733333333333333,0.06666666666666667,0.06666666666666667,1.2666666666666666,0.14194426617708975,6.6
aspect_2x_bilinear,Intensity Variance,statistical,15,1.0,0.6,0.6666666666666666,0.4,0.03877919494955791,6.333333333333333
aspect_2x_bilinear,Intensity Range Index,statistical,15,1.1333333333333333,0.26666666666666666,0.7333333333333333,0.6666666666666666,0.11636373112187982,5.466666666666667
aspect_2x_bilinear,Maximal Intensity,statistical,15,1.1333333333333333,0.3333333333333333,0.8,0.9333333333333333,0.20390562669950113,5.333333333333333
aspect_2x_bilinear,Laplacian Energy,laplacian,15,0.13333333333333333,0.9333333333333333,0.9333333333333333,0.2,0.14059760699273863,2.7333333333333334
aspect_2x_bilinear,Mean Absolute Laplacian,laplacian,15,0.13333333333333333,0.9333333333333333,0.9333333333333333,0.13333333333333333,0.10576450485161333,3.3333333333333335
aspect_2x_bilinear,Spatial Frequency,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.06304432956174302,4.0
aspect_2x_bilinear,Modified Tenengrad,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.082023425869089,3.8
aspect_2x_bilinear,Absolute Central Moment 2,statistical,15,1.0,0.6,0.6666666666666666,0.4,0.03877919494955791,6.333333333333333
aspect_2x_bilinear,Absolute Central Moment 4,statistical,15,1.2,0.4,0.6666666666666666,0.4,0.06385250543562307,6.0
aspect_2x_bilinear,Image Power,statistical,15,2.6,0.26666666666666666,0.4,1.1333333333333333,0.14165247386424187,7.666666666666667
aspect_2x_bicubic,Tenengrad,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09009595365079119,3.6
aspect_2x_bicubic,Brenner Gradient,gradient,15,0.0,1.0,1.0,0.0,0.09290220276700113,3.533333333333333
aspect_2x_bicubic,Variance of Laplacian,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.13333333333333333,0.1354070561947078,2.8666666666666667
aspect_2x_bicubic,Sum Modified Laplacian,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.26666666666666666,0.12863574104409395,2.8666666666666667
aspect_2x_bicubic,Normalized Variance,statistical,15,1.0,0.6,0.6666666666666666,0.13333333333333333,0.03394863681949291,6.533333333333333
aspect_2x_bicubic,Energy of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09009595365079119,3.6
aspect_2x_bicubic,Histogram Entropy,entropy,15,3.8,0.2,0.4,0.5333333333333333,0.07542693232976445,6.866666666666666
aspect_2x_bicubic,GLCM Contrast,texture,15,1.2,0.8,0.8666666666666667,0.3333333333333333,0.11789051931154798,5.933333333333334
aspect_2x_bicubic,Variance of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.09680846831271715,3.533333333333333
aspect_2x_bicubic,Fourier Transform Sharpness Index,frequency,15,0.0,1.0,1.0,0.0,0.05192808664378631,4.266666666666667
aspect_2x_bicubic,Fourier High Frequency Energy Ratio,frequency,15,0.4666666666666667,0.8666666666666667,0.8666666666666667,0.13333333333333333,0.13819769006675495,3.2
aspect_2x_bicubic,Roberts Focus Measure,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09453716142465969,3.466666666666667
aspect_2x_bicubic,Wavelet W1,wavelet,15,0.2,0.8,1.0,0.0,0.0606000409609523,4.2
aspect_2x_bicubic,Wavelet W2,wavelet,15,0.2,0.8,1.0,0.0,0.0606000409609523,4.2
aspect_2x_bicubic,Wavelet W3,wavelet,15,0.2,0.8,1.0,0.0,0.0606000409609523,4.2
aspect_2x_bicubic,Wavelet Detail Energy (db1),wavelet,15,0.2,0.8,1.0,0.0,0.06060003758288213,4.2
aspect_2x_bicubic,Curvelet Transform Sharpness Index,wavelet_alias,15,0.2,0.8,1.0,0.0,0.06060003758288213,4.2
aspect_2x_bicubic,DCT Focus Measure,frequency,15,0.13333333333333333,0.8666666666666667,1.0,0.0,0.05999812618676228,4.666666666666667
aspect_2x_bicubic,Intensity Skewness Index,statistical,15,6.0,0.0,0.06666666666666667,0.2,0.05311953734064436,8.533333333333333
aspect_2x_bicubic,Squared Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09009595365079119,3.6
aspect_2x_bicubic,Gradient Squared Energy,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09009595365079119,3.6
aspect_2x_bicubic,Mean Intensity,statistical,15,4.733333333333333,0.06666666666666667,0.06666666666666667,1.2666666666666666,0.14194187715613465,6.6
aspect_2x_bicubic,Intensity Variance,statistical,15,1.0,0.6,0.6666666666666666,0.4,0.04069004594892601,5.933333333333334
aspect_2x_bicubic,Intensity Range Index,statistical,15,1.0,0.4,0.7333333333333333,0.7333333333333333,0.09827196502396478,4.933333333333334
aspect_2x_bicubic,Maximal Intensity,statistical,15,1.4,0.4666666666666667,0.7333333333333333,0.4666666666666667,0.11200945225013095,4.8
aspect_2x_bicubic,Laplacian Energy,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.13333333333333333,0.13540703980550312,2.8666666666666667
aspect_2x_bicubic,Mean Absolute Laplacian,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.103209709425198,3.2
aspect_2x_bicubic,Spatial Frequency,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.0736766454543867,3.7333333333333334
aspect_2x_bicubic,Modified Tenengrad,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.09309953426935808,3.466666666666667
aspect_2x_bicubic,Absolute Central Moment 2,statistical,15,1.0,0.6,0.6666666666666666,0.4,0.04069004594892601,5.933333333333334
aspect_2x_bicubic,Absolute Central Moment 4,statistical,15,1.1333333333333333,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.06712014999728005,5.933333333333334
aspect_2x_bicubic,Image Power,statistical,15,2.1333333333333333,0.26666666666666666,0.4,1.1333333333333333,0.14217475563588672,7.466666666666667
aspect_2x_area,Tenengrad,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09083001892437777,3.533333333333333
aspect_2x_area,Brenner Gradient,gradient,15,0.0,1.0,1.0,0.06666666666666667,0.09518526211098573,3.4
aspect_2x_area,Variance of Laplacian,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09949769924654582,3.4
aspect_2x_area,Sum Modified Laplacian,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.09357233154601158,3.466666666666667
aspect_2x_area,Normalized Variance,statistical,15,1.0,0.6,0.6666666666666666,0.13333333333333333,0.03381706972854204,6.6
aspect_2x_area,Energy of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09083001892437777,3.533333333333333
aspect_2x_area,Histogram Entropy,entropy,15,3.7333333333333334,0.26666666666666666,0.4,0.5333333333333333,0.07373297096082793,6.933333333333334
aspect_2x_area,GLCM Contrast,texture,15,1.6,0.8,0.8,0.5333333333333333,0.1290579450019411,6.2
aspect_2x_area,Variance of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.09953166653699287,3.466666666666667
aspect_2x_area,Fourier Transform Sharpness Index,frequency,15,0.0,1.0,1.0,0.0,0.058933996657887074,4.133333333333334
aspect_2x_area,Fourier High Frequency Energy Ratio,frequency,15,0.3333333333333333,0.8666666666666667,0.9333333333333333,0.13333333333333333,0.12663054934641696,3.2666666666666666
aspect_2x_area,Roberts Focus Measure,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09225661162262914,3.533333333333333
aspect_2x_area,Wavelet W1,wavelet,15,5.6,0.0,0.0,0.0,0.0,12.2
aspect_2x_area,Wavelet W2,wavelet,15,5.6,0.0,0.0,0.0,0.0,12.2
aspect_2x_area,Wavelet W3,wavelet,15,5.6,0.0,0.0,0.0,0.0,12.2
aspect_2x_area,Wavelet Detail Energy (db1),wavelet,15,5.6,0.0,0.0,0.0,0.0,12.2
aspect_2x_area,Curvelet Transform Sharpness Index,wavelet_alias,15,5.6,0.0,0.0,0.0,0.0,12.2
aspect_2x_area,DCT Focus Measure,frequency,15,0.13333333333333333,0.8666666666666667,1.0,0.0,0.06359862299303339,4.533333333333333
aspect_2x_area,Intensity Skewness Index,statistical,15,6.0,0.0,0.06666666666666667,0.13333333333333333,0.05306175178601582,8.533333333333333
aspect_2x_area,Squared Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09083001892437777,3.533333333333333
aspect_2x_area,Gradient Squared Energy,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09083001892437777,3.533333333333333
aspect_2x_area,Mean Intensity,statistical,15,4.733333333333333,0.06666666666666667,0.06666666666666667,1.2666666666666666,0.14194426607233052,6.6
aspect_2x_area,Intensity Variance,statistical,15,1.0,0.6,0.6666666666666666,0.4,0.04072235658561314,5.933333333333334
aspect_2x_area,Intensity Range Index,statistical,15,0.9333333333333333,0.4,0.8,1.1333333333333333,0.10917413587558324,5.066666666666666
aspect_2x_area,Maximal Intensity,statistical,15,1.5333333333333334,0.3333333333333333,0.7333333333333333,0.8,0.19234809427134467,4.933333333333334
aspect_2x_area,Laplacian Energy,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09949771898717442,3.4
aspect_2x_area,Mean Absolute Laplacian,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07175112350748741,3.8
aspect_2x_area,Spatial Frequency,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07362987506924039,3.7333333333333334
aspect_2x_area,Modified Tenengrad,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.13333333333333333,0.09721245611039284,3.466666666666667
aspect_2x_area,Absolute Central Moment 2,statistical,15,1.0,0.6,0.6666666666666666,0.4,0.04072235658561314,5.933333333333334
aspect_2x_area,Absolute Central Moment 4,statistical,15,1.1333333333333333,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.066992464592533,5.933333333333334
aspect_2x_area,Image Power,statistical,15,2.1333333333333333,0.26666666666666666,0.4,1.1333333333333333,0.14219327499139967,7.466666666666667
square_512_nearest,Tenengrad,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07567398478631172,4.0
square_512_nearest,Brenner Gradient,gradient,15,0.0,1.0,1.0,0.0,0.08355805118417783,3.6666666666666665
square_512_nearest,Variance of Laplacian,laplacian,15,0.13333333333333333,0.9333333333333333,0.9333333333333333,0.2,0.13632909314656536,2.6666666666666665
square_512_nearest,Sum Modified Laplacian,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.26666666666666666,0.13086269201194167,2.7333333333333334
square_512_nearest,Normalized Variance,statistical,15,1.0,0.6,0.6666666666666666,0.13333333333333333,0.03377899933903789,6.533333333333333
square_512_nearest,Energy of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07567398478631172,4.0
square_512_nearest,Histogram Entropy,entropy,15,3.7333333333333334,0.26666666666666666,0.4,0.5333333333333333,0.07379019271256457,6.866666666666666
square_512_nearest,GLCM Contrast,texture,15,1.6,0.8,0.8,0.5333333333333333,0.1291107211859022,6.2
square_512_nearest,Variance of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.08247134213913529,3.8666666666666667
square_512_nearest,Fourier Transform Sharpness Index,frequency,15,0.0,1.0,1.0,0.0,0.05384337235194496,4.266666666666667
square_512_nearest,Fourier High Frequency Energy Ratio,frequency,15,0.4666666666666667,0.8666666666666667,0.8666666666666667,0.06666666666666667,0.09510507039398083,3.8666666666666667
square_512_nearest,Roberts Focus Measure,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.08991185928417396,3.6
square_512_nearest,Wavelet W1,wavelet,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.06862204858873326,3.8
square_512_nearest,Wavelet W2,wavelet,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.06862204858873326,3.8
square_512_nearest,Wavelet W3,wavelet,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.06862204858873326,3.8
square_512_nearest,Wavelet Detail Energy (db1),wavelet,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.06862199110180202,3.8
square_512_nearest,Curvelet Transform Sharpness Index,wavelet_alias,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.06862199110180202,3.8
square_512_nearest,DCT Focus Measure,frequency,15,0.13333333333333333,0.8666666666666667,1.0,0.0,0.06119166328745274,4.666666666666667
square_512_nearest,Intensity Skewness Index,statistical,15,6.0,0.0,0.06666666666666667,0.13333333333333333,0.05293678707967036,8.533333333333333
square_512_nearest,Squared Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07567398478631172,4.0
square_512_nearest,Gradient Squared Energy,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07567398478631172,4.0
square_512_nearest,Mean Intensity,statistical,15,4.733333333333333,0.06666666666666667,0.06666666666666667,1.2666666666666666,0.14214342438613,6.6
square_512_nearest,Intensity Variance,statistical,15,1.0,0.6,0.6666666666666666,0.4,0.040683200450633665,5.933333333333334
square_512_nearest,Intensity Range Index,statistical,15,0.9333333333333333,0.4,0.8,1.1333333333333333,0.10917413587558324,5.066666666666666
square_512_nearest,Maximal Intensity,statistical,15,1.5333333333333334,0.3333333333333333,0.7333333333333333,0.8,0.19234809427134467,4.933333333333334
square_512_nearest,Laplacian Energy,laplacian,15,0.13333333333333333,0.9333333333333333,0.9333333333333333,0.2,0.1363291533036996,2.6666666666666665
square_512_nearest,Mean Absolute Laplacian,laplacian,15,0.13333333333333333,0.9333333333333333,0.9333333333333333,0.2,0.10153840984237403,3.3333333333333335
square_512_nearest,Spatial Frequency,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07350299901228795,3.7333333333333334
square_512_nearest,Modified Tenengrad,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07653564659786509,4.0
square_512_nearest,Absolute Central Moment 2,statistical,15,1.0,0.6,0.6666666666666666,0.4,0.040683200450633665,5.933333333333334
square_512_nearest,Absolute Central Moment 4,statistical,15,1.1333333333333333,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.06695027937574136,5.933333333333334
square_512_nearest,Image Power,statistical,15,2.6,0.26666666666666666,0.4,1.1333333333333333,0.1424845980882477,7.466666666666667
square_512_bilinear,Tenengrad,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07384543362450978,4.066666666666666
square_512_bilinear,Brenner Gradient,gradient,15,0.0,1.0,1.0,0.0,0.0805091911201495,3.7333333333333334
square_512_bilinear,Variance of Laplacian,laplacian,15,0.13333333333333333,0.9333333333333333,0.9333333333333333,0.26666666666666666,0.1407724765091271,2.7333333333333334
square_512_bilinear,Sum Modified Laplacian,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.26666666666666666,0.13813400545385238,2.7333333333333334
square_512_bilinear,Normalized Variance,statistical,15,1.0,0.6,0.6666666666666666,0.13333333333333333,0.03255807697615323,6.8
square_512_bilinear,Energy of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07384543362450978,4.066666666666666
square_512_bilinear,Histogram Entropy,entropy,15,3.8,0.2,0.4,0.5333333333333333,0.07076503368143655,6.933333333333334
square_512_bilinear,GLCM Contrast,texture,15,1.6666666666666667,0.7333333333333333,0.8,0.4,0.13484817284002157,6.266666666666667
square_512_bilinear,Variance of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07892427729117034,3.933333333333333
square_512_bilinear,Fourier Transform Sharpness Index,frequency,15,0.0,1.0,1.0,0.0,0.05062451540589521,4.333333333333333
square_512_bilinear,Fourier High Frequency Energy Ratio,frequency,15,0.4666666666666667,0.8666666666666667,0.8666666666666667,0.06666666666666667,0.09387412396835862,3.8666666666666667
square_512_bilinear,Roberts Focus Measure,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.08641813136829841,3.7333333333333334
square_512_bilinear,Wavelet W1,wavelet,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.06379282515075294,4.0
square_512_bilinear,Wavelet W2,wavelet,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.06379282515075294,4.0
square_512_bilinear,Wavelet W3,wavelet,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.06379282515075294,4.0
square_512_bilinear,Wavelet Detail Energy (db1),wavelet,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.06379285145507875,4.0
square_512_bilinear,Curvelet Transform Sharpness Index,wavelet_alias,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.06379285145507875,4.0
square_512_bilinear,DCT Focus Measure,frequency,15,0.13333333333333333,0.8666666666666667,1.0,0.0,0.05713442401980785,4.733333333333333
square_512_bilinear,Intensity Skewness Index,statistical,15,6.0,0.0,0.06666666666666667,0.13333333333333333,0.05096448932678447,8.533333333333333
square_512_bilinear,Squared Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07384543362450978,4.066666666666666
square_512_bilinear,Gradient Squared Energy,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07384543362450978,4.066666666666666
square_512_bilinear,Mean Intensity,statistical,15,4.733333333333333,0.06666666666666667,0.06666666666666667,1.2666666666666666,0.14196299775565346,6.6
square_512_bilinear,Intensity Variance,statistical,15,1.0,0.6,0.6666666666666666,0.4,0.03974686501277079,6.2
square_512_bilinear,Intensity Range Index,statistical,15,1.0,0.3333333333333333,0.8,0.9333333333333333,0.11876737841757692,5.2
square_512_bilinear,Maximal Intensity,statistical,15,1.6,0.26666666666666666,0.7333333333333333,0.7333333333333333,0.20225758296745103,4.933333333333334
square_512_bilinear,Laplacian Energy,laplacian,15,0.13333333333333333,0.9333333333333333,0.9333333333333333,0.26666666666666666,0.14077249922564466,2.7333333333333334
square_512_bilinear,Mean Absolute Laplacian,laplacian,15,0.13333333333333333,0.9333333333333333,0.9333333333333333,0.2,0.10607002751314187,3.4
square_512_bilinear,Spatial Frequency,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.0684276617458402,3.8666666666666667
square_512_bilinear,Modified Tenengrad,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07469743652924159,4.066666666666666
square_512_bilinear,Absolute Central Moment 2,statistical,15,1.0,0.6,0.6666666666666666,0.4,0.03974686501277079,6.2
square_512_bilinear,Absolute Central Moment 4,statistical,15,1.1333333333333333,0.4666666666666667,0.6666666666666666,0.4,0.06551575907033937,6.0
square_512_bilinear,Image Power,statistical,15,2.6,0.26666666666666666,0.4,1.2,0.1420173140792331,7.6
square_512_bicubic,Tenengrad,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07704124446407107,4.0
square_512_bicubic,Brenner Gradient,gradient,15,0.0,1.0,1.0,0.0,0.08626464463408073,3.6666666666666665
square_512_bicubic,Variance of Laplacian,laplacian,15,0.13333333333333333,0.9333333333333333,0.9333333333333333,0.26666666666666666,0.1444949938221137,2.6666666666666665
square_512_bicubic,Sum Modified Laplacian,laplacian,15,0.06666666666666667,0.9333333333333333,1.0,0.3333333333333333,0.1415600136551684,2.7333333333333334
square_512_bicubic,Normalized Variance,statistical,15,1.0,0.6,0.6666666666666666,0.13333333333333333,0.033876571606800146,6.533333333333333
square_512_bicubic,Energy of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.07704124446407107,4.0
square_512_bicubic,Histogram Entropy,entropy,15,3.7333333333333334,0.26666666666666666,0.4,0.5333333333333333,0.07528640145482839,7.2
square_512_bicubic,GLCM Contrast,texture,15,1.6,0.8,0.8,0.4,0.12782560115700617,6.2
square_512_bicubic,Variance of Gradient,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.08205630037158963,3.8666666666666667
square_512_bicubic,Fourier Transform Sharpness Index,frequency,15,0.0,1.0,1.0,0.0,0.05260617908604104,4.266666666666667
square_512_bicubic,Fourier High Frequency Energy Ratio,frequency,15,0.4666666666666667,0.8666666666666667,0.8666666666666667,0.06666666666666667,0.09632460880262052,3.8666666666666667
square_512_bicubic,Roberts Focus Measure,gradient,15,0.06666666666666667,0.9333333333333333,1.0,0.0,0.09039830306884974,3.6
square_512_bicubic,Wavelet W1,wavelet,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.068028576246742,3.8
square_512_bicubic,Wavelet W2,wavelet,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.068028576246742,3.8
square_512_bicubic,Wavelet W3,wavelet,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.068028576246742,3.8
square_512_bicubic,Wavelet Detail Energy (db1),wavelet,15,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.06802861017315652,3.8
