domain,stack_index,source_folder,condition,geometry,direction,scale_factor,interpolation,operator,family,reference_tier,reference_index,slice_count,peak_index,absolute_peak_error_slices,exact_match,within_one_slice,false_maxima_count,noise_level,fwhm_slices
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.021333419927538816,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.021333419927538816,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.021333419927538816,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.021333382093243723,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.021333382093243723,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.012247065356497718,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,7,10,9,2,0,0,1.0,0.028786928667583138,3.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.016268601594508707,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.016268601594508707,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,7,10,1,6,0,0,0.0,0.009566975192276988,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.004923981797623345,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,2.0,0.07596841056023705,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,7,10,0,7,0,0,0.0,0.6249999995389659,10.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,0.0,0.022967337252760393,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,0.0,0.02199648048699206,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.012102839360949727,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.01588198844478704,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.004923981797623345,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.005378404722425329,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Image Power,statistical,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.007974353085122865,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.0161472015950754,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.014705132564535584,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,0.0,0.022898118395986294,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,0.0,0.022535735766082504,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.00488134437242136,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.0161472015950754,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,7,10,4,3,0,0,2.0,0.5340268099608999,10.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.026562284092799364,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.013765234731201073,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.009692298439022733,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,0.0,0.024552130914189015,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.016328315355472092,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.02141827541236764,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.02141827541236764,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.02141827541236764,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.021418341013236215,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.021418341013236215,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.012247001633318863,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,7,10,9,2,0,0,1.0,0.029069657015941747,3.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.0161472015950754,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.0161472015950754,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,7,10,1,6,0,0,0.0,0.009565317406525801,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.004886505981864133,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,2.0,0.08321459933150285,7.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,7,10,3,4,0,0,0.0,0.3437290079917212,10.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,0.0,0.02289799974290533,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,0.0,0.022286534880088124,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.012072731705985388,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.015830349354386992,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.004886505981864133,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.005322192710776277,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Image Power,statistical,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.00797913582807814,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.016346412362397006,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.015016076360719794,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,0.0,0.019174248736972356,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.01835352748332463,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.004905582796667978,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.016346412362397006,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,7,10,4,3,0,0,2.0,0.5411379733284772,10.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.033251917643537465,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.01390104516290064,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.00929107085632756,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.012447426490376107,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.016368067923390756,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.020450473453136907,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.020450473453136907,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.020450473453136907,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.020450502772406336,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.020450502772406336,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.012252543016311478,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,7,10,9,2,0,0,1.0,0.02883610762733174,3.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.016346412362397006,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.016346412362397006,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,7,10,1,6,0,0,0.0,0.009565316373335311,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.00491221865618147,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,2.0,0.09282948876540935,7.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,7,10,0,7,0,0,0.0,0.6249999976244314,10.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,0.0,0.019174235155549245,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,0.0,0.020488035524864036,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.012109935955253955,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.015905231452642887,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.00491221865618147,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.005360090045613271,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_1x_area,aspect_preserved,base,1.0,area,Image Power,statistical,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.007973488294883903,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.01636190561376234,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.015068169430542072,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.016387790845748106,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.01661637655090242,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.004905579140319801,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.01636190561376234,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,7,10,4,3,0,0,2.0,0.5411379733284772,10.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.033251917643349706,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.013974199803592692,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.00915075893591966,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.01395999549147127,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.016370194985675796,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,7,10,0,7,0,0,0.0,0.0,10.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,7,10,0,7,0,0,0.0,0.0,10.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,7,10,0,7,0,0,0.0,0.0,10.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,7,10,0,7,0,0,0.0,0.0,10.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,7,10,0,7,0,0,0.0,0.0,10.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,7,10,7,0,1,1,0.0,0.012357618946394106,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,7,10,9,2,0,0,1.0,0.028836003387818897,3.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.01636190561376234,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.01636190561376234,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,7,10,1,6,0,0,0.0,0.009565316373335311,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,7,10,8,1,0,1,0.0,0.0049122186561814715,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,7,10,5,2,0,0,2.0,0.09282948876540935,7.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,7,10,0,7,0,0,0.0,0.6249999976244314,10.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.016387792681806464,6.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.020849654641596032,5.0
WBC,0,/mnt/d/New_folder/datasets/WBC_dataset1/0,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,7,10,6,1,0,1,0.0,0.012109935954581322,6.0
