domain,operator,family,criterion,raw_value,normalized_value,unit,sample_count,reference_tier,runtime_protocol,candidate_pool,axial_step_um,raw_value_um,physical_unit_status
TBF,Wavelet W3,wavelet,range_around_global_maximum,1.2912087912087913,0.335483870967742,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.6456043956043956,converted from slices using verified dataset axial step
TBF,Wavelet W3,wavelet,fwhm,6.049450549450549,0.2987390882638215,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,3.0247252747252746,converted from slices using verified dataset axial step
TBF,Wavelet Detail Energy (db1),wavelet,range_around_global_maximum,1.2912087912087913,0.335483870967742,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.6456043956043956,converted from slices using verified dataset axial step
TBF,Wavelet Detail Energy (db1),wavelet,fwhm,6.049450549450549,0.2987390882638215,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,3.0247252747252746,converted from slices using verified dataset axial step
TBF,Curvelet Transform Sharpness Index,wavelet_alias,range_around_global_maximum,1.2912087912087913,0.335483870967742,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.6456043956043956,converted from slices using verified dataset axial step
TBF,Curvelet Transform Sharpness Index,wavelet_alias,fwhm,6.049450549450549,0.2987390882638215,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,3.0247252747252746,converted from slices using verified dataset axial step
TBF,DCT Focus Measure,frequency,range_around_global_maximum,1.6428571428571428,0.7483870967741935,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.8214285714285714,converted from slices using verified dataset axial step
TBF,DCT Focus Measure,frequency,fwhm,9.802197802197805,0.6299709020368575,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,4.901098901098902,converted from slices using verified dataset axial step
TBF,Intensity Skewness Index,statistical,range_around_global_maximum,1.0054945054945057,0.0,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.5027472527472528,converted from slices using verified dataset axial step
TBF,Intensity Skewness Index,statistical,fwhm,10.510989010989013,0.6925315227934045,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,5.255494505494506,converted from slices using verified dataset axial step
TBF,Squared Gradient,gradient,range_around_global_maximum,1.1813186813186811,0.2064516129032258,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.5906593406593406,converted from slices using verified dataset axial step
TBF,Squared Gradient,gradient,fwhm,2.730769230769231,0.005819592628516,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,1.3653846153846154,converted from slices using verified dataset axial step
TBF,Gradient Squared Energy,gradient,range_around_global_maximum,1.1813186813186811,0.2064516129032258,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.5906593406593406,converted from slices using verified dataset axial step
TBF,Gradient Squared Energy,gradient,fwhm,2.730769230769231,0.005819592628516,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,1.3653846153846154,converted from slices using verified dataset axial step
TBF,Mean Intensity,statistical,range_around_global_maximum,1.379120879120879,0.4387096774193548,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.6895604395604396,converted from slices using verified dataset axial step
TBF,Mean Intensity,statistical,fwhm,7.71978021978022,0.4461687681862269,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,3.85989010989011,converted from slices using verified dataset axial step
TBF,Intensity Variance,statistical,range_around_global_maximum,1.4615384615384617,0.5354838709677419,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.7307692307692308,converted from slices using verified dataset axial step
TBF,Intensity Variance,statistical,fwhm,6.71978021978022,0.3579049466537342,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,3.35989010989011,converted from slices using verified dataset axial step
TBF,Intensity Range Index,statistical,range_around_global_maximum,1.0714285714285714,0.0774193548387096,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.5357142857142857,converted from slices using verified dataset axial step
TBF,Intensity Range Index,statistical,fwhm,2.7967032967032965,0.011639185257032,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,1.3983516483516483,converted from slices using verified dataset axial step
TBF,Maximal Intensity,statistical,range_around_global_maximum,1.0604395604395604,0.064516129032258,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.5302197802197802,converted from slices using verified dataset axial step
TBF,Maximal Intensity,statistical,fwhm,2.6868131868131866,0.0019398642095053,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,1.3434065934065933,converted from slices using verified dataset axial step
TBF,Laplacian Energy,laplacian,range_around_global_maximum,1.6153846153846154,0.7161290322580645,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.8076923076923077,converted from slices using verified dataset axial step
TBF,Laplacian Energy,laplacian,fwhm,9.571428571428571,0.6096023278370514,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,4.785714285714286,converted from slices using verified dataset axial step
TBF,Mean Absolute Laplacian,laplacian,range_around_global_maximum,1.3131868131868132,0.3612903225806451,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.6565934065934066,converted from slices using verified dataset axial step
TBF,Mean Absolute Laplacian,laplacian,fwhm,6.461538461538462,0.3351115421920466,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,3.230769230769231,converted from slices using verified dataset axial step
TBF,Spatial Frequency,gradient,range_around_global_maximum,1.6703296703296704,0.7806451612903226,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.8351648351648352,converted from slices using verified dataset axial step
TBF,Spatial Frequency,gradient,fwhm,9.846153846153848,0.6338506304558682,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,4.923076923076924,converted from slices using verified dataset axial step
TBF,Modified Tenengrad,gradient,range_around_global_maximum,1.164835164835165,0.1870967741935484,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.5824175824175825,converted from slices using verified dataset axial step
TBF,Modified Tenengrad,gradient,fwhm,2.7362637362637363,0.0063045586808923,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,1.3681318681318682,converted from slices using verified dataset axial step
TBF,Absolute Central Moment 2,statistical,range_around_global_maximum,1.4615384615384617,0.5354838709677419,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.7307692307692308,converted from slices using verified dataset axial step
TBF,Absolute Central Moment 2,statistical,fwhm,6.71978021978022,0.3579049466537342,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,3.35989010989011,converted from slices using verified dataset axial step
TBF,Absolute Central Moment 4,statistical,range_around_global_maximum,1.4065934065934067,0.4709677419354839,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.7032967032967034,converted from slices using verified dataset axial step
TBF,Absolute Central Moment 4,statistical,fwhm,6.28021978021978,0.3191076624636275,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,3.14010989010989,converted from slices using verified dataset axial step
TBF,Image Power,statistical,range_around_global_maximum,1.7087912087912087,0.8258064516129031,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.8543956043956044,converted from slices using verified dataset axial step
TBF,Image Power,statistical,fwhm,9.93956043956044,0.6420950533462658,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,4.96978021978022,converted from slices using verified dataset axial step
